Gene,Cluster
ENSG00000139714,17
ENSG00000139832,3
ENSG00000139865,1
ENSG00000139874,4
ENSG00000139880,4
ENSG00000139899,12
ENSG00000139985,14
ENSG00000140022,15
ENSG00000140057,12
ENSG00000140105,6
ENSG00000140199,5
ENSG00000140279,12
ENSG00000140284,6
ENSG00000140297,6
ENSG00000140323,2
ENSG00000140406,3
ENSG00000140416,16
ENSG00000140443,1
ENSG00000140450,6
ENSG00000140451,14
ENSG00000140465,13
ENSG00000140511,14
ENSG00000140543,12
ENSG00000140564,18
ENSG00000140650,16
ENSG00000140807,3
ENSG00000140859,7
ENSG00000140876,2
ENSG00000140937,11
ENSG00000140941,6
ENSG00000140961,18
ENSG00000140968,10
ENSG00000140993,4
ENSG00000141076,16
ENSG00000141101,1
ENSG00000141194,7
ENSG00000141258,6
ENSG00000141295,5
ENSG00000141337,6
ENSG00000141378,18
ENSG00000141384,16
ENSG00000141391,16
ENSG00000141401,16
ENSG00000141447,6
ENSG00000141504,8
ENSG00000141505,12
ENSG00000141522,18
ENSG00000141526,1
ENSG00000141542,5
ENSG00000141562,4
ENSG00000141569,16
ENSG00000141655,18
ENSG00000141682,11
ENSG00000141753,20
ENSG00000141858,1
ENSG00000141994,16
ENSG00000142065,5
ENSG00000142178,7
ENSG00000142188,4
ENSG00000142207,16
ENSG00000142227,14
ENSG00000142405,11
ENSG00000142408,7
ENSG00000142459,12
ENSG00000142528,16
ENSG00000142530,12
ENSG00000142544,3
ENSG00000142552,5
ENSG00000142556,3
ENSG00000142611,8
ENSG00000142623,1
ENSG00000142627,9
ENSG00000142632,13
ENSG00000142684,16
ENSG00000142871,9
ENSG00000142910,20
ENSG00000142920,5
ENSG00000142945,14
ENSG00000142961,5
ENSG00000143036,9
ENSG00000143067,9
ENSG00000143157,3
ENSG00000143178,5
ENSG00000143179,20
ENSG00000143195,18
ENSG00000143228,14
ENSG00000143256,20
ENSG00000143319,1
ENSG00000143333,11
ENSG00000143344,8
ENSG00000143387,10
ENSG00000143390,5
ENSG00000143409,8
ENSG00000143412,12
ENSG00000143416,5
ENSG00000143434,8
ENSG00000143443,13
ENSG00000143457,5
ENSG00000143458,17
ENSG00000143476,16
ENSG00000143494,4
ENSG00000143498,6
ENSG00000143502,12
ENSG00000143515,6
ENSG00000143578,5
ENSG00000143633,10
ENSG00000143643,6
ENSG00000143669,2
ENSG00000143702,2
ENSG00000143751,20
ENSG00000143776,1
ENSG00000143811,11
ENSG00000143819,5
ENSG00000143845,12
ENSG00000143847,4
ENSG00000143878,9
ENSG00000143891,8
ENSG00000143942,16
ENSG00000143971,19
ENSG00000143995,4
ENSG00000144063,18
ENSG00000144130,18
ENSG00000144136,16
ENSG00000144354,20
ENSG00000144366,16
ENSG00000144445,5
ENSG00000144451,8
ENSG00000144452,12
ENSG00000144460,15
ENSG00000144579,3
ENSG00000144596,12
ENSG00000144645,1
ENSG00000144655,15
ENSG00000144677,11
ENSG00000144730,3
ENSG00000144749,3
ENSG00000144802,7
ENSG00000144824,11
ENSG00000144867,18
ENSG00000144959,1
ENSG00000145050,4
ENSG00000145088,8
ENSG00000145220,16
ENSG00000145246,5
ENSG00000145293,16
ENSG00000145365,7
ENSG00000145414,20
ENSG00000145555,18
ENSG00000145623,3
ENSG00000145675,3
ENSG00000145685,3
ENSG00000145687,17
ENSG00000145736,20
ENSG00000145779,3
ENSG00000145882,6
ENSG00000145949,13
ENSG00000145990,20
ENSG00000146021,7
ENSG00000146072,3
ENSG00000146083,7
ENSG00000146094,14
ENSG00000146112,7
ENSG00000146250,6
ENSG00000146278,5
ENSG00000146376,2
ENSG00000146411,8
ENSG00000146592,3
ENSG00000146648,20
ENSG00000146666,1
ENSG00000146670,18
ENSG00000146700,6
ENSG00000146858,7
ENSG00000146909,1
ENSG00000146950,18
ENSG00000147041,12
ENSG00000147082,18
ENSG00000147130,8
ENSG00000147174,6
ENSG00000147251,5
ENSG00000147324,3
ENSG00000147408,1
ENSG00000147421,12
ENSG00000147642,6
ENSG00000147676,1
ENSG00000147883,10
ENSG00000148057,6
ENSG00000148082,1
ENSG00000148110,20
ENSG00000148120,3
ENSG00000148158,1
ENSG00000148175,20
ENSG00000148229,16
ENSG00000148291,16
ENSG00000148335,18
ENSG00000148339,9
ENSG00000148344,5
ENSG00000148362,16
ENSG00000148429,3
ENSG00000148459,18
ENSG00000148498,20
ENSG00000148660,10
ENSG00000148677,9
ENSG00000148702,5
ENSG00000148734,18
ENSG00000148735,16
ENSG00000148773,14
ENSG00000148803,11
ENSG00000148814,8
ENSG00000148840,1
ENSG00000148841,9
ENSG00000148842,8
ENSG00000148843,1
ENSG00000148926,10
ENSG00000148942,8
ENSG00000149043,13
ENSG00000149218,1
ENSG00000149260,8
ENSG00000149289,20
ENSG00000149300,5
ENSG00000149474,10
ENSG00000149483,18
ENSG00000149503,14
ENSG00000149527,7
ENSG00000149564,16
ENSG00000149639,14
ENSG00000149646,4
ENSG00000149658,1
ENSG00000149679,4
ENSG00000149809,12
ENSG00000149922,12
ENSG00000149948,1
ENSG00000150054,8
ENSG00000150201,11
ENSG00000150347,13
ENSG00000150551,1
ENSG00000150556,6
ENSG00000150593,12
ENSG00000150687,7
ENSG00000150773,4
ENSG00000150782,3
ENSG00000150938,6
ENSG00000150961,8
ENSG00000150990,18
ENSG00000151014,9
ENSG00000151117,10
ENSG00000151135,12
ENSG00000151332,4
ENSG00000151470,8
ENSG00000151491,1
ENSG00000151576,20
ENSG00000151689,3
ENSG00000151693,3
ENSG00000151715,6
ENSG00000151718,6
ENSG00000151725,16
ENSG00000151748,11
ENSG00000151835,18
ENSG00000151876,11
ENSG00000152056,10
ENSG00000152076,6
ENSG00000152128,20
ENSG00000152223,5
ENSG00000152256,11
ENSG00000152409,6
ENSG00000152422,18
ENSG00000152475,13
ENSG00000152492,20
ENSG00000152503,11
ENSG00000152518,4
ENSG00000152527,18
ENSG00000152620,5
ENSG00000152689,1
ENSG00000152818,12
ENSG00000153029,5
ENSG00000153071,12
ENSG00000153094,19
ENSG00000153246,6
ENSG00000153317,20
ENSG00000153558,5
ENSG00000153574,20
ENSG00000153721,6
ENSG00000153790,8
ENSG00000153814,20
ENSG00000153885,20
ENSG00000153896,5
ENSG00000153898,16
ENSG00000153904,3
ENSG00000153930,8
ENSG00000153982,6
ENSG00000154079,12
ENSG00000154127,1
ENSG00000154134,11
ENSG00000154146,14
ENSG00000154153,6
ENSG00000154229,14
ENSG00000154252,5
ENSG00000154263,11
ENSG00000154265,8
ENSG00000154310,20
ENSG00000154319,11
ENSG00000154359,6
ENSG00000154447,3
ENSG00000154529,18
ENSG00000154556,5
ENSG00000154639,3
ENSG00000154640,20
ENSG00000154743,16
ENSG00000154864,2
ENSG00000154930,8
ENSG00000154957,13
ENSG00000155008,5
ENSG00000155016,13
ENSG00000155066,12
ENSG00000155085,8
ENSG00000155090,9
ENSG00000155096,11
ENSG00000155100,1
ENSG00000155111,12
ENSG00000155189,16
ENSG00000155265,18
ENSG00000155304,6
ENSG00000155380,20
ENSG00000155438,20
ENSG00000155465,4
ENSG00000155542,20
ENSG00000155629,7
ENSG00000155657,6
ENSG00000155660,8
ENSG00000155760,3
ENSG00000155846,16
ENSG00000155903,3
ENSG00000155918,9
ENSG00000156042,2
ENSG00000156172,16
ENSG00000156265,12
ENSG00000156299,1
ENSG00000156345,13
ENSG00000156384,1
ENSG00000156398,14
ENSG00000156414,14
ENSG00000156427,13
ENSG00000156471,18
ENSG00000156500,10
ENSG00000156510,11
ENSG00000156515,15
ENSG00000156587,6
ENSG00000156697,16
ENSG00000156802,16
ENSG00000156804,5
ENSG00000156966,12
ENSG00000157193,18
ENSG00000157214,5
ENSG00000157350,7
ENSG00000157399,12
ENSG00000157426,12
ENSG00000157456,14
ENSG00000157654,15
ENSG00000157778,1
ENSG00000157800,3
ENSG00000157870,18
ENSG00000158042,16
ENSG00000158050,1
ENSG00000158055,8
ENSG00000158079,9
ENSG00000158106,6
ENSG00000158246,4
ENSG00000158258,5
ENSG00000158301,8
ENSG00000158373,4
ENSG00000158402,4
ENSG00000158483,20
ENSG00000158516,11
ENSG00000158691,16
ENSG00000158786,8
ENSG00000158792,3
ENSG00000158828,5
ENSG00000158966,9
ENSG00000159023,8
ENSG00000159131,20
ENSG00000159166,16
ENSG00000159176,1
ENSG00000159184,8
ENSG00000159216,3
ENSG00000159259,16
ENSG00000159263,11
ENSG00000159399,3
ENSG00000159403,12
ENSG00000159588,10
ENSG00000159714,8
ENSG00000159840,1
ENSG00000159899,8
ENSG00000159921,15
ENSG00000160050,5
ENSG00000160072,18
ENSG00000160111,12
ENSG00000160145,14
ENSG00000160172,11
ENSG00000160182,14
ENSG00000160183,6
ENSG00000160193,16
ENSG00000160207,11
ENSG00000160208,16
ENSG00000160214,16
ENSG00000160223,3
ENSG00000160256,1
ENSG00000160285,4
ENSG00000160293,20
ENSG00000160325,5
ENSG00000160345,4
ENSG00000160360,3
ENSG00000160439,15
ENSG00000160445,12
ENSG00000160460,5
ENSG00000160471,15
ENSG00000160505,4
ENSG00000160570,10
ENSG00000160688,20
ENSG00000160712,10
ENSG00000160752,4
ENSG00000160753,16
ENSG00000160796,16
ENSG00000160818,18
ENSG00000160867,10
ENSG00000160888,7
ENSG00000160932,6
ENSG00000160949,18
ENSG00000161011,10
ENSG00000161036,18
ENSG00000161048,13
ENSG00000161091,20
ENSG00000161243,5
ENSG00000161277,5
ENSG00000161298,8
ENSG00000161381,12
ENSG00000161395,6
ENSG00000161405,20
ENSG00000161509,10
ENSG00000161544,6
ENSG00000161547,18
ENSG00000161551,1
ENSG00000161558,5
ENSG00000161642,4
ENSG00000161647,1
ENSG00000161653,7
ENSG00000161682,19
ENSG00000161912,10
ENSG00000161939,8
ENSG00000161955,6
ENSG00000161958,2
ENSG00000161980,18
ENSG00000162004,11
ENSG00000162073,16
ENSG00000162078,9
ENSG00000162236,8
ENSG00000162241,3
ENSG00000162366,11
ENSG00000162377,18
ENSG00000162391,12
ENSG00000162407,7
ENSG00000162413,18
ENSG00000162415,8
ENSG00000162434,7
ENSG00000162437,16
ENSG00000162458,3
ENSG00000162496,5
ENSG00000162510,6
ENSG00000162520,12
ENSG00000162572,12
ENSG00000162616,10
ENSG00000162734,16
ENSG00000162755,12
ENSG00000162772,6
ENSG00000162849,16
ENSG00000162878,6
ENSG00000162894,1
ENSG00000162946,6
ENSG00000162981,10
ENSG00000162999,8
ENSG00000163032,5
ENSG00000163069,11
ENSG00000163072,15
ENSG00000163110,3
ENSG00000163121,5
ENSG00000163138,16
ENSG00000163141,5
ENSG00000163191,14
ENSG00000163216,18
ENSG00000163235,3
ENSG00000163251,9
ENSG00000163283,5
ENSG00000163286,12
ENSG00000163293,19
ENSG00000163295,12
ENSG00000163328,2
ENSG00000163346,12
ENSG00000163347,11
ENSG00000163376,19
ENSG00000163406,10
ENSG00000163428,1
ENSG00000163491,4
ENSG00000163492,6
ENSG00000163501,18
ENSG00000163513,9
ENSG00000163528,20
ENSG00000163535,14
ENSG00000163536,8
ENSG00000163597,1
ENSG00000163630,20
ENSG00000163637,15
ENSG00000163659,3
ENSG00000163683,5
ENSG00000163694,8
ENSG00000163702,12
ENSG00000163703,8
ENSG00000163734,6
ENSG00000163739,6
ENSG00000163803,1
ENSG00000163811,16
ENSG00000163814,3
ENSG00000163818,5
ENSG00000163888,11
ENSG00000163898,2
ENSG00000163938,16
ENSG00000163950,16
ENSG00000163993,11
ENSG00000164010,6
ENSG00000164023,1
ENSG00000164045,16
ENSG00000164056,9
ENSG00000164081,20
ENSG00000164086,1
ENSG00000164099,20
ENSG00000164117,12
ENSG00000164125,1
ENSG00000164134,16
ENSG00000164136,5
ENSG00000164163,16
ENSG00000164171,3
ENSG00000164221,20
ENSG00000164251,15
ENSG00000164266,13
ENSG00000164284,11
ENSG00000164300,5
ENSG00000164309,17
ENSG00000164323,11
ENSG00000164338,16
ENSG00000164342,5
ENSG00000164362,20
ENSG00000164430,20
ENSG00000164463,13
ENSG00000164465,11
ENSG00000164603,10
ENSG00000164610,20
ENSG00000164611,14
ENSG00000164626,10
ENSG00000164647,19
ENSG00000164649,20
ENSG00000164654,7
ENSG00000164684,1
ENSG00000164687,14
ENSG00000164741,11
ENSG00000164849,10
ENSG00000164850,4
ENSG00000164867,4
ENSG00000164898,8
ENSG00000164920,10
ENSG00000164933,1
ENSG00000164938,5
ENSG00000164949,10
ENSG00000164983,18
ENSG00000164989,7
ENSG00000165029,6
ENSG00000165060,16
ENSG00000165078,16
ENSG00000165097,15
ENSG00000165105,20
ENSG00000165169,20
ENSG00000165195,4
ENSG00000165244,1
ENSG00000165269,12
ENSG00000165271,16
ENSG00000165272,2
ENSG00000165376,20
ENSG00000165406,10
ENSG00000165474,20
ENSG00000165475,12
ENSG00000165490,16
ENSG00000165506,15
ENSG00000165516,12
ENSG00000165556,4
ENSG00000165591,6
ENSG00000165644,16
ENSG00000165661,16
ENSG00000165689,20
ENSG00000165724,20
ENSG00000165730,19
ENSG00000165732,20
ENSG00000165802,16
ENSG00000165861,5
ENSG00000165874,10
ENSG00000165879,5
ENSG00000165891,16
ENSG00000165905,20
ENSG00000165923,4
ENSG00000165948,4
ENSG00000165959,20
ENSG00000166002,6
ENSG00000166012,1
ENSG00000166016,15
ENSG00000166046,6
ENSG00000166068,3
ENSG00000166073,5
ENSG00000166128,7
ENSG00000166143,11
ENSG00000166166,16
ENSG00000166192,5
ENSG00000166197,16
ENSG00000166261,11
ENSG00000166262,8
ENSG00000166343,17
ENSG00000166347,18
ENSG00000166348,3
ENSG00000166349,8
ENSG00000166352,8
ENSG00000166387,5
ENSG00000166401,20
ENSG00000166405,18
ENSG00000166444,5
ENSG00000166473,8
ENSG00000166508,18
ENSG00000166578,4
ENSG00000166582,20
ENSG00000166598,8
ENSG00000166669,5
ENSG00000166750,6
ENSG00000166762,15
ENSG00000166783,12
ENSG00000166816,5
ENSG00000166821,8
ENSG00000166833,7
ENSG00000166851,14
ENSG00000166866,12
ENSG00000166886,11
ENSG00000166887,5
ENSG00000166949,7
ENSG00000166963,4
ENSG00000166979,3
ENSG00000167074,19
ENSG00000167105,7
ENSG00000167107,12
ENSG00000167165,6
ENSG00000167173,3
ENSG00000167183,5
ENSG00000167244,11
ENSG00000167280,8
ENSG00000167325,14
ENSG00000167333,10
ENSG00000167460,20
ENSG00000167470,7
ENSG00000167508,4
ENSG00000167513,16
ENSG00000167523,18
ENSG00000167528,6
ENSG00000167536,18
ENSG00000167549,10
ENSG00000167550,11
ENSG00000167600,11
ENSG00000167646,4
ENSG00000167656,8
ENSG00000167657,3
ENSG00000167670,16
ENSG00000167695,16
ENSG00000167703,8
ENSG00000167720,13
ENSG00000167721,16
ENSG00000167723,10
ENSG00000167733,13
ENSG00000167740,12
ENSG00000167741,12
ENSG00000167747,20
ENSG00000167749,9
ENSG00000167755,18
ENSG00000167759,11
ENSG00000167767,3
ENSG00000167778,14
ENSG00000167799,20
ENSG00000167815,4
ENSG00000167861,12
ENSG00000167900,14
ENSG00000167914,14
ENSG00000167964,5
ENSG00000167981,9
ENSG00000167995,6
ENSG00000168010,6
ENSG00000168016,12
ENSG00000168065,12
ENSG00000168071,2
ENSG00000168140,4
ENSG00000168255,12
ENSG00000168264,7
ENSG00000168300,12
ENSG00000168310,5
ENSG00000168350,12
ENSG00000168386,12
ENSG00000168389,1
ENSG00000168453,16
ENSG00000168495,20
ENSG00000168496,18
ENSG00000168539,5
ENSG00000168631,12
ENSG00000168672,11
ENSG00000168758,12
ENSG00000168874,14
ENSG00000168906,16
ENSG00000168907,8
ENSG00000168916,10
ENSG00000168939,13
ENSG00000168952,1
ENSG00000168994,7
ENSG00000169047,3
ENSG00000169067,1
ENSG00000169105,19
ENSG00000169122,13
ENSG00000169129,2
ENSG00000169136,11
ENSG00000169169,5
ENSG00000169174,8
ENSG00000169242,10
ENSG00000169245,11
ENSG00000169247,1
ENSG00000169248,20
ENSG00000169258,18
ENSG00000169359,5
ENSG00000169403,2
ENSG00000169429,1
ENSG00000169469,18
ENSG00000169607,14
ENSG00000169621,6
ENSG00000169684,18
ENSG00000169750,16
ENSG00000169752,8
ENSG00000169814,5
ENSG00000169826,11
ENSG00000169857,20
ENSG00000169884,18
ENSG00000169908,18
ENSG00000169926,3
ENSG00000169991,3
ENSG00000169992,5
ENSG00000170185,11
ENSG00000170242,10
ENSG00000170264,11
ENSG00000170271,17
ENSG00000170289,13
ENSG00000170293,20
ENSG00000170340,6
ENSG00000170345,9
ENSG00000170369,6
ENSG00000170373,6
ENSG00000170379,10
ENSG00000170425,1
ENSG00000170454,18
ENSG00000170515,18
ENSG00000170522,1
ENSG00000170525,18
ENSG00000170540,14
ENSG00000170581,5
ENSG00000170684,15
ENSG00000170689,11
ENSG00000170779,16
ENSG00000170786,18
ENSG00000170802,11
ENSG00000170835,12
ENSG00000170848,5
ENSG00000170852,3
ENSG00000170854,20
ENSG00000170873,8
ENSG00000170899,5
ENSG00000170915,12
ENSG00000170919,9
ENSG00000170921,1
ENSG00000170965,7
ENSG00000171051,18
ENSG00000171067,1
ENSG00000171124,11
ENSG00000171160,12
ENSG00000171223,9
ENSG00000171227,10
ENSG00000171236,12
ENSG00000171365,11
ENSG00000171368,4
ENSG00000171401,20
ENSG00000171450,8
ENSG00000171453,1
ENSG00000171490,16
ENSG00000171503,8
ENSG00000171522,9
ENSG00000171552,3
ENSG00000171557,12
ENSG00000171560,5
ENSG00000171564,5
ENSG00000171608,12
ENSG00000171617,7
ENSG00000171621,19
ENSG00000171700,15
ENSG00000171729,15
ENSG00000171766,6
ENSG00000171793,16
ENSG00000171848,18
ENSG00000171914,11
ENSG00000171962,2
ENSG00000171992,11
ENSG00000172006,6
ENSG00000172062,20
ENSG00000172115,18
ENSG00000172175,1
ENSG00000172244,13
ENSG00000172296,5
ENSG00000172345,5
ENSG00000172367,12
ENSG00000172379,13
ENSG00000172432,11
ENSG00000172465,8
ENSG00000172478,14
ENSG00000172575,3
ENSG00000172594,5
ENSG00000172667,14
ENSG00000172671,10
ENSG00000172748,13
ENSG00000172893,4
ENSG00000172927,3
ENSG00000172965,18
ENSG00000173020,11
ENSG00000173083,6
ENSG00000173145,20
ENSG00000173153,20
ENSG00000173193,5
ENSG00000173210,20
ENSG00000173218,18
ENSG00000173221,8
ENSG00000173230,5
ENSG00000173276,6
ENSG00000173295,11
ENSG00000173334,9
ENSG00000173511,11
ENSG00000173531,12
ENSG00000173581,13
ENSG00000173598,3
ENSG00000173638,16
ENSG00000173702,2
ENSG00000173706,11
ENSG00000173727,8
ENSG00000173805,9
ENSG00000173846,9
ENSG00000173848,9
ENSG00000173926,1
ENSG00000174032,11
ENSG00000174123,19
ENSG00000174130,14
ENSG00000174327,5
ENSG00000174371,16
ENSG00000174456,5
ENSG00000174469,4
ENSG00000174501,1
ENSG00000174502,11
ENSG00000174514,19
ENSG00000174564,6
ENSG00000174607,1
ENSG00000174640,20
ENSG00000174738,20
ENSG00000174749,11
ENSG00000174799,1
ENSG00000174804,13
ENSG00000174808,11
ENSG00000175048,3
ENSG00000175063,14
ENSG00000175084,6
ENSG00000175155,5
ENSG00000175164,12
ENSG00000175183,8
ENSG00000175197,13
ENSG00000175274,6
ENSG00000175294,16
ENSG00000175305,16
ENSG00000175356,8
ENSG00000175414,15
ENSG00000175416,18
ENSG00000175471,12
ENSG00000175505,1
ENSG00000175536,16
ENSG00000175567,6
ENSG00000175591,10
ENSG00000175592,3
ENSG00000175745,5
ENSG00000175792,18
ENSG00000175832,20
ENSG00000175874,5
ENSG00000175920,7
ENSG00000175938,12
ENSG00000176125,3
ENSG00000176153,8
ENSG00000176222,2
ENSG00000176244,4
ENSG00000176273,18
ENSG00000176387,18
ENSG00000176396,10
ENSG00000176428,12
ENSG00000176438,3
ENSG00000176463,6
ENSG00000176490,6
ENSG00000176593,4
ENSG00000176749,16
ENSG00000176771,18
ENSG00000176834,11
ENSG00000176842,10
ENSG00000176871,1
ENSG00000176890,14
ENSG00000176915,1
ENSG00000176920,8
ENSG00000176928,10
ENSG00000176945,12
ENSG00000176974,8
ENSG00000177000,5
ENSG00000177138,8
ENSG00000177144,3
ENSG00000177150,1
ENSG00000177169,12
ENSG00000177192,16
ENSG00000177425,11
ENSG00000177426,7
ENSG00000177542,18
ENSG00000177606,9
ENSG00000177692,5
ENSG00000177732,12
ENSG00000177788,9
ENSG00000177854,12
ENSG00000177989,6
ENSG00000178033,11
ENSG00000178057,20
ENSG00000178105,1
ENSG00000178150,10
ENSG00000178201,5
ENSG00000178202,20
ENSG00000178209,1
ENSG00000178301,8
ENSG00000178385,13
ENSG00000178409,16
ENSG00000178445,12
ENSG00000178458,4
ENSG00000178531,20
ENSG00000178537,8
ENSG00000178607,6
ENSG00000178718,16
ENSG00000178773,20
ENSG00000178826,12
ENSG00000178882,10
ENSG00000178896,1
ENSG00000178921,16
ENSG00000178934,17
ENSG00000178951,19
ENSG00000178977,5
ENSG00000179023,5
ENSG00000179041,1
ENSG00000179094,4
ENSG00000179104,12
ENSG00000179148,14
ENSG00000179168,4
ENSG00000179178,5
ENSG00000179240,10
ENSG00000179241,20
ENSG00000179299,5
ENSG00000179388,11
ENSG00000179409,18
ENSG00000179476,13
ENSG00000179477,12
ENSG00000179523,8
ENSG00000179532,5
ENSG00000179588,8
ENSG00000179598,1
ENSG00000179604,4
ENSG00000179698,20
ENSG00000179715,11
ENSG00000179820,3
ENSG00000179841,10
ENSG00000179862,12
ENSG00000179886,3
ENSG00000179958,18
ENSG00000179981,4
ENSG00000180035,11
ENSG00000180251,11
ENSG00000180340,8
ENSG00000180385,19
ENSG00000180425,5
ENSG00000180525,3
ENSG00000180535,11
ENSG00000180549,8
ENSG00000180573,4
ENSG00000180611,12
ENSG00000180626,10
ENSG00000180758,3
ENSG00000180769,12
ENSG00000180806,14
ENSG00000180855,15
ENSG00000180861,4
ENSG00000180884,7
ENSG00000180891,20
ENSG00000180902,6
ENSG00000180938,6
ENSG00000180957,16
ENSG00000180998,16
ENSG00000181004,5
ENSG00000181026,16
ENSG00000181035,5
ENSG00000181126,19
ENSG00000181333,14
ENSG00000181409,12
ENSG00000181444,12
ENSG00000181449,4
ENSG00000181472,18
ENSG00000181513,12
ENSG00000181577,12
ENSG00000181588,20
ENSG00000181610,1
ENSG00000181634,9
ENSG00000181649,1
ENSG00000181690,13
ENSG00000181722,1
ENSG00000181744,19
ENSG00000181751,20
ENSG00000181773,1
ENSG00000181785,18
ENSG00000181826,3
ENSG00000181938,16
ENSG00000182054,8
ENSG00000182057,16
ENSG00000182095,3
ENSG00000182158,8
ENSG00000182165,5
ENSG00000182179,6
ENSG00000182197,15
ENSG00000182263,10
ENSG00000182264,6
ENSG00000182287,18
ENSG00000182310,7
ENSG00000182325,1
ENSG00000182359,10
ENSG00000182379,12
ENSG00000182393,11
ENSG00000182405,14
ENSG00000182459,14
ENSG00000182463,2
ENSG00000182489,11
ENSG00000182545,3
ENSG00000182578,12
ENSG00000182612,12
ENSG00000182621,6
ENSG00000182667,6
ENSG00000182700,13
ENSG00000182732,6
ENSG00000182759,5
ENSG00000182782,12
ENSG00000182791,4
ENSG00000182795,5
ENSG00000182809,1
ENSG00000182866,1
ENSG00000182871,11
ENSG00000182912,14
ENSG00000182919,12
ENSG00000182957,18
ENSG00000182985,6
ENSG00000182993,10
ENSG00000183087,12
ENSG00000183111,13
ENSG00000183317,6
ENSG00000183386,3
ENSG00000183484,2
ENSG00000183579,3
ENSG00000183605,16
ENSG00000183625,14
ENSG00000183668,5
ENSG00000183671,19
ENSG00000183691,18
ENSG00000183696,20
ENSG00000183718,4
ENSG00000183840,10
ENSG00000183844,5
ENSG00000183856,1
ENSG00000184009,18
ENSG00000184012,12
ENSG00000184117,6
ENSG00000184162,20
ENSG00000184164,4
ENSG00000184203,11
ENSG00000184205,8
ENSG00000184220,16
ENSG00000184305,11
ENSG00000184349,8
ENSG00000184368,4
ENSG00000184371,6
ENSG00000184381,12
ENSG00000184481,5
ENSG00000184489,11
ENSG00000184497,19
ENSG00000184502,15
ENSG00000184545,7
ENSG00000184557,15
ENSG00000184574,8
ENSG00000184619,8
ENSG00000184828,10
ENSG00000184897,4
ENSG00000184898,19
ENSG00000184916,5
ENSG00000184995,10
ENSG00000185015,6
ENSG00000185022,9
ENSG00000185090,18
ENSG00000185100,6
ENSG00000185158,13
ENSG00000185163,16
ENSG00000185201,6
ENSG00000185222,8
ENSG00000185250,16
ENSG00000185262,9
ENSG00000185278,7
ENSG00000185379,16
ENSG00000185432,8
ENSG00000185437,6
ENSG00000185479,18
ENSG00000185483,11
ENSG00000185499,5
ENSG00000185507,6
ENSG00000185513,5
ENSG00000185522,11
ENSG00000185561,12
ENSG00000185567,14
ENSG00000185621,13
ENSG00000185630,12
ENSG00000185650,7
ENSG00000185664,5
ENSG00000185669,8
ENSG00000185670,4
ENSG00000185697,19
ENSG00000185730,1
ENSG00000185774,16
ENSG00000185803,18
ENSG00000185813,14
ENSG00000185838,15
ENSG00000185880,5
ENSG00000185904,18
ENSG00000185920,7
ENSG00000185946,10
ENSG00000185963,18
ENSG00000185989,15
ENSG00000186019,4
ENSG00000186204,12
ENSG00000186205,14
ENSG00000186212,7
ENSG00000186326,8
ENSG00000186329,17
ENSG00000186376,5
ENSG00000186470,8
ENSG00000186480,4
ENSG00000186523,11
ENSG00000186564,19
ENSG00000186603,18
ENSG00000186654,10
ENSG00000186767,12
ENSG00000186814,12
ENSG00000186832,20
ENSG00000186834,4
ENSG00000186854,20
ENSG00000186951,12
ENSG00000186994,12
ENSG00000187017,12
ENSG00000187091,5
ENSG00000187094,18
ENSG00000187123,10
ENSG00000187210,11
ENSG00000187239,5
ENSG00000187244,6
ENSG00000187266,5
ENSG00000187474,20
ENSG00000187498,11
ENSG00000187535,6
ENSG00000187583,18
ENSG00000187621,20
ENSG00000187634,6
ENSG00000187678,9
ENSG00000187699,11
ENSG00000187720,20
ENSG00000187735,11
ENSG00000187796,3
ENSG00000187808,10
ENSG00000187837,4
ENSG00000187838,3
ENSG00000187867,5
ENSG00000187908,6
ENSG00000188004,10
ENSG00000188033,13
ENSG00000188042,15
ENSG00000188158,3
ENSG00000188162,12
ENSG00000188176,10
ENSG00000188177,6
ENSG00000188215,7
ENSG00000188219,17
ENSG00000188257,6
ENSG00000188277,18
ENSG00000188290,16
ENSG00000188313,20
ENSG00000188368,14
ENSG00000188404,6
ENSG00000188522,3
ENSG00000188554,12
ENSG00000188610,14
ENSG00000188613,18
ENSG00000188735,16
ENSG00000188760,3
ENSG00000188761,4
ENSG00000188766,5
ENSG00000188807,16
ENSG00000188818,2
ENSG00000188833,5
ENSG00000188868,10
ENSG00000188910,15
ENSG00000188959,12
ENSG00000188976,18
ENSG00000189007,20
ENSG00000189046,20
ENSG00000189056,8
ENSG00000189057,18
ENSG00000189058,12
ENSG00000189060,6
ENSG00000189120,4
ENSG00000189149,20
ENSG00000189157,8
ENSG00000189159,18
ENSG00000189195,12
ENSG00000189221,14
ENSG00000189223,5
ENSG00000189298,16
ENSG00000189306,16
ENSG00000189332,19
ENSG00000189337,20
ENSG00000189343,15
ENSG00000189366,5
ENSG00000189410,16
ENSG00000196139,5
ENSG00000196154,2
ENSG00000196188,18
ENSG00000196196,4
ENSG00000196208,8
ENSG00000196220,5
ENSG00000196296,12
ENSG00000196337,6
ENSG00000196371,3
ENSG00000196408,10
ENSG00000196418,18
ENSG00000196421,2
ENSG00000196449,1
ENSG00000196476,6
ENSG00000196497,18
ENSG00000196502,5
ENSG00000196507,8
ENSG00000196511,5
ENSG00000196535,2
ENSG00000196544,8
ENSG00000196549,5
ENSG00000196550,14
ENSG00000196557,8
ENSG00000196584,16
