Gene,Cluster
ENSG00000155367,15
ENSG00000155368,5
ENSG00000155380,3
ENSG00000155438,17
ENSG00000155465,20
ENSG00000155561,6
ENSG00000155629,1
ENSG00000155657,2
ENSG00000155660,11
ENSG00000155744,18
ENSG00000155760,3
ENSG00000155846,3
ENSG00000155850,20
ENSG00000155903,9
ENSG00000155918,3
ENSG00000155957,2
ENSG00000156050,18
ENSG00000156172,14
ENSG00000156256,10
ENSG00000156299,3
ENSG00000156304,14
ENSG00000156313,2
ENSG00000156384,10
ENSG00000156414,6
ENSG00000156427,12
ENSG00000156463,1
ENSG00000156510,15
ENSG00000156587,13
ENSG00000156697,17
ENSG00000156787,6
ENSG00000156802,10
ENSG00000156804,20
ENSG00000156858,5
ENSG00000156876,6
ENSG00000156966,7
ENSG00000156970,6
ENSG00000157110,15
ENSG00000157111,17
ENSG00000157193,17
ENSG00000157214,20
ENSG00000157216,11
ENSG00000157227,13
ENSG00000157350,9
ENSG00000157379,20
ENSG00000157399,13
ENSG00000157456,6
ENSG00000157470,10
ENSG00000157502,8
ENSG00000157593,17
ENSG00000157613,15
ENSG00000157654,9
ENSG00000157657,12
ENSG00000157693,2
ENSG00000157778,17
ENSG00000157782,18
ENSG00000157800,3
ENSG00000158022,20
ENSG00000158050,4
ENSG00000158055,19
ENSG00000158079,14
ENSG00000158092,19
ENSG00000158106,16
ENSG00000158169,6
ENSG00000158246,5
ENSG00000158258,5
ENSG00000158286,13
ENSG00000158292,15
ENSG00000158301,20
ENSG00000158373,11
ENSG00000158402,6
ENSG00000158483,3
ENSG00000158486,15
ENSG00000158516,15
ENSG00000158691,10
ENSG00000158711,9
ENSG00000158786,11
ENSG00000158792,9
ENSG00000158825,7
ENSG00000158828,7
ENSG00000158966,3
ENSG00000158987,10
ENSG00000159023,11
ENSG00000159055,6
ENSG00000159110,8
ENSG00000159131,17
ENSG00000159166,10
ENSG00000159184,11
ENSG00000159214,7
ENSG00000159239,7
ENSG00000159259,10
ENSG00000159263,9
ENSG00000159267,2
ENSG00000159399,3
ENSG00000159403,13
ENSG00000159423,13
ENSG00000159479,8
ENSG00000159714,11
ENSG00000159720,5
ENSG00000159871,8
ENSG00000159899,11
ENSG00000159921,9
ENSG00000160014,11
ENSG00000160050,18
ENSG00000160072,10
ENSG00000160094,8
ENSG00000160111,7
ENSG00000160124,10
ENSG00000160145,17
ENSG00000160172,3
ENSG00000160182,6
ENSG00000160183,15
ENSG00000160190,20
ENSG00000160193,10
ENSG00000160208,17
ENSG00000160211,5
ENSG00000160214,10
ENSG00000160223,3
ENSG00000160226,13
ENSG00000160233,15
ENSG00000160256,17
ENSG00000160285,11
ENSG00000160293,14
ENSG00000160299,6
ENSG00000160323,15
ENSG00000160325,7
ENSG00000160345,18
ENSG00000160360,3
ENSG00000160445,13
ENSG00000160460,7
ENSG00000160471,16
ENSG00000160505,6
ENSG00000160688,17
ENSG00000160712,19
ENSG00000160746,7
ENSG00000160752,5
ENSG00000160781,13
ENSG00000160818,10
ENSG00000160867,19
ENSG00000160888,7
ENSG00000160932,15
ENSG00000160949,10
ENSG00000160957,10
ENSG00000160991,13
ENSG00000161048,20
ENSG00000161091,3
ENSG00000161179,3
ENSG00000161243,11
ENSG00000161277,7
ENSG00000161395,15
ENSG00000161405,17
ENSG00000161544,13
ENSG00000161551,4
ENSG00000161558,7
ENSG00000161642,5
ENSG00000161647,17
ENSG00000161682,8
ENSG00000161692,6
ENSG00000161800,6
ENSG00000161888,6
ENSG00000161912,11
ENSG00000161921,15
ENSG00000161955,13
ENSG00000161970,6
ENSG00000161980,10
ENSG00000162004,2
ENSG00000162062,10
ENSG00000162063,6
ENSG00000162073,17
ENSG00000162078,2
ENSG00000162129,6
ENSG00000162139,6
ENSG00000162194,7
ENSG00000162236,11
ENSG00000162241,16
ENSG00000162337,9
ENSG00000162366,15
ENSG00000162368,15
ENSG00000162377,17
ENSG00000162390,2
ENSG00000162391,13
ENSG00000162402,10
ENSG00000162407,15
ENSG00000162413,17
ENSG00000162415,20
ENSG00000162430,13
ENSG00000162433,3
ENSG00000162437,2
ENSG00000162458,16
ENSG00000162496,20
ENSG00000162510,13
ENSG00000162512,20
ENSG00000162520,7
ENSG00000162572,13
ENSG00000162607,17
ENSG00000162616,19
ENSG00000162636,16
ENSG00000162723,18
ENSG00000162729,15
ENSG00000162738,20
ENSG00000162755,7
ENSG00000162772,13
ENSG00000162777,16
ENSG00000162783,10
ENSG00000162814,20
ENSG00000162849,15
ENSG00000162851,17
ENSG00000162878,15
ENSG00000162894,17
ENSG00000162924,12
ENSG00000162927,19
ENSG00000162946,16
ENSG00000162976,13
ENSG00000162981,18
ENSG00000162999,19
ENSG00000163002,10
ENSG00000163006,10
ENSG00000163017,2
ENSG00000163032,20
ENSG00000163040,13
ENSG00000163050,6
ENSG00000163069,2
ENSG00000163072,17
ENSG00000163110,3
ENSG00000163121,20
ENSG00000163131,13
ENSG00000163138,4
ENSG00000163141,7
ENSG00000163170,6
ENSG00000163209,17
ENSG00000163216,10
ENSG00000163220,10
ENSG00000163235,9
ENSG00000163251,16
ENSG00000163283,20
ENSG00000163286,13
ENSG00000163293,10
ENSG00000163295,13
ENSG00000163328,16
ENSG00000163346,13
ENSG00000163376,6
ENSG00000163389,10
ENSG00000163406,13
ENSG00000163428,17
ENSG00000163435,19
ENSG00000163472,20
ENSG00000163485,14
ENSG00000163491,5
ENSG00000163492,2
ENSG00000163501,12
ENSG00000163507,6
ENSG00000163510,6
ENSG00000163513,9
ENSG00000163517,13
ENSG00000163521,13
ENSG00000163528,17
ENSG00000163535,6
ENSG00000163536,7
ENSG00000163539,18
ENSG00000163545,7
ENSG00000163565,15
ENSG00000163584,10
ENSG00000163597,17
ENSG00000163602,3
ENSG00000163617,13
ENSG00000163629,13
ENSG00000163630,3
ENSG00000163637,9
ENSG00000163644,20
ENSG00000163659,17
ENSG00000163682,6
ENSG00000163683,20
ENSG00000163684,10
ENSG00000163694,20
ENSG00000163701,20
ENSG00000163702,7
ENSG00000163703,7
ENSG00000163714,10
ENSG00000163734,13
ENSG00000163738,6
ENSG00000163739,15
ENSG00000163755,10
ENSG00000163781,10
ENSG00000163803,17
ENSG00000163808,6
ENSG00000163811,17
ENSG00000163814,3
ENSG00000163840,13
ENSG00000163888,8
ENSG00000163918,10
ENSG00000163938,10
ENSG00000163950,14
ENSG00000163956,6
ENSG00000163993,2
ENSG00000164007,15
ENSG00000164010,13
ENSG00000164023,17
ENSG00000164032,6
ENSG00000164039,13
ENSG00000164045,17
ENSG00000164056,9
ENSG00000164070,6
ENSG00000164077,6
ENSG00000164086,17
ENSG00000164087,6
ENSG00000164099,17
ENSG00000164104,6
ENSG00000164109,10
ENSG00000164117,20
ENSG00000164118,19
ENSG00000164120,15
ENSG00000164125,3
ENSG00000164134,10
ENSG00000164136,13
ENSG00000164162,10
ENSG00000164163,10
ENSG00000164164,9
ENSG00000164167,10
ENSG00000164171,3
ENSG00000164181,15
ENSG00000164182,10
ENSG00000164211,5
ENSG00000164266,13
ENSG00000164284,2
ENSG00000164300,20
ENSG00000164305,15
ENSG00000164307,13
ENSG00000164308,13
ENSG00000164323,9
ENSG00000164338,10
ENSG00000164342,20
ENSG00000164362,17
ENSG00000164402,2
ENSG00000164430,10
ENSG00000164442,7
ENSG00000164466,17
ENSG00000164530,17
ENSG00000164543,10
ENSG00000164610,14
ENSG00000164611,6
ENSG00000164626,13
ENSG00000164638,15
ENSG00000164649,17
ENSG00000164654,9
ENSG00000164674,7
ENSG00000164683,6
ENSG00000164684,3
ENSG00000164687,10
ENSG00000164695,2
ENSG00000164733,15
ENSG00000164741,16
ENSG00000164796,17
ENSG00000164849,1
ENSG00000164850,12
ENSG00000164877,11
ENSG00000164904,7
ENSG00000164916,2
ENSG00000164920,19
ENSG00000164933,17
ENSG00000164938,20
ENSG00000164949,5
ENSG00000164976,16
ENSG00000164983,17
ENSG00000164985,17
ENSG00000164989,11
ENSG00000165029,8
ENSG00000165030,7
ENSG00000165046,6
ENSG00000165060,10
ENSG00000165078,15
ENSG00000165102,13
ENSG00000165105,14
ENSG00000165121,20
ENSG00000165169,3
ENSG00000165175,15
ENSG00000165195,6
ENSG00000165240,11
ENSG00000165244,17
ENSG00000165269,7
ENSG00000165271,17
ENSG00000165272,7
ENSG00000165304,6
ENSG00000165312,20
ENSG00000165376,17
ENSG00000165417,10
ENSG00000165424,13
ENSG00000165434,18
ENSG00000165474,3
ENSG00000165475,13
ENSG00000165480,6
ENSG00000165490,10
ENSG00000165501,6
ENSG00000165506,4
ENSG00000165507,1
ENSG00000165516,20
ENSG00000165556,20
ENSG00000165591,13
ENSG00000165617,2
ENSG00000165626,13
ENSG00000165632,10
ENSG00000165661,17
ENSG00000165669,10
ENSG00000165675,4
ENSG00000165678,6
ENSG00000165685,13
ENSG00000165689,17
ENSG00000165698,15
ENSG00000165714,4
ENSG00000165724,3
ENSG00000165732,17
ENSG00000165733,10
ENSG00000165757,19
ENSG00000165775,6
ENSG00000165795,11
ENSG00000165801,7
ENSG00000165802,3
ENSG00000165807,15
ENSG00000165861,20
ENSG00000165874,20
ENSG00000165879,20
ENSG00000165891,10
ENSG00000165949,15
ENSG00000165959,15
ENSG00000165983,8
ENSG00000166002,15
ENSG00000166012,17
ENSG00000166025,17
ENSG00000166037,7
ENSG00000166046,13
ENSG00000166068,3
ENSG00000166073,19
ENSG00000166128,9
ENSG00000166143,15
ENSG00000166145,15
ENSG00000166165,13
ENSG00000166166,17
ENSG00000166192,20
ENSG00000166197,17
ENSG00000166199,14
ENSG00000166261,3
ENSG00000166272,11
ENSG00000166311,7
ENSG00000166340,13
ENSG00000166348,9
ENSG00000166349,13
ENSG00000166387,7
ENSG00000166401,17
ENSG00000166405,17
ENSG00000166444,7
ENSG00000166451,10
ENSG00000166473,5
ENSG00000166483,3
ENSG00000166508,10
ENSG00000166510,16
ENSG00000166532,16
ENSG00000166575,20
ENSG00000166578,11
ENSG00000166582,17
ENSG00000166598,11
ENSG00000166669,7
ENSG00000166681,13
ENSG00000166710,15
ENSG00000166750,15
ENSG00000166788,6
ENSG00000166803,6
ENSG00000166816,13
ENSG00000166821,19
ENSG00000166833,20
ENSG00000166845,18
ENSG00000166848,19
ENSG00000166851,6
ENSG00000166866,7
ENSG00000166886,12
ENSG00000166888,7
ENSG00000166924,7
ENSG00000166963,5
ENSG00000166965,10
ENSG00000166971,15
ENSG00000166974,6
ENSG00000166979,3
ENSG00000166986,15
ENSG00000166997,5
ENSG00000167004,7
ENSG00000167046,13
ENSG00000167065,7
ENSG00000167074,14
ENSG00000167088,10
ENSG00000167103,13
ENSG00000167105,1
ENSG00000167107,7
ENSG00000167123,15
ENSG00000167165,13
ENSG00000167183,20
ENSG00000167196,5
ENSG00000167244,15
ENSG00000167280,11
ENSG00000167315,1
ENSG00000167325,6
ENSG00000167333,19
ENSG00000167371,11
ENSG00000167393,6
ENSG00000167487,12
ENSG00000167508,11
ENSG00000167513,17
ENSG00000167522,15
ENSG00000167523,10
ENSG00000167528,13
ENSG00000167535,7
ENSG00000167536,10
ENSG00000167549,2
ENSG00000167550,3
ENSG00000167552,13
ENSG00000167553,6
ENSG00000167565,19
ENSG00000167578,13
ENSG00000167601,13
ENSG00000167608,15
ENSG00000167634,7
ENSG00000167635,14
ENSG00000167653,13
ENSG00000167656,11
ENSG00000167670,10
ENSG00000167680,7
ENSG00000167695,17
ENSG00000167701,13
ENSG00000167702,16
ENSG00000167703,2
ENSG00000167705,13
ENSG00000167721,10
ENSG00000167723,20
ENSG00000167740,13
ENSG00000167741,13
ENSG00000167747,17
ENSG00000167749,9
ENSG00000167755,10
ENSG00000167759,2
ENSG00000167778,17
ENSG00000167799,14
ENSG00000167815,5
ENSG00000167840,10
ENSG00000167861,7
ENSG00000167874,13
ENSG00000167895,6
ENSG00000167930,13
ENSG00000167962,4
ENSG00000167964,11
ENSG00000167968,5
ENSG00000167972,15
ENSG00000167995,15
ENSG00000168000,13
ENSG00000168010,15
ENSG00000168016,13
ENSG00000168028,6
ENSG00000168062,15
ENSG00000168065,7
ENSG00000168067,13
ENSG00000168071,7
ENSG00000168078,6
ENSG00000168140,8
ENSG00000168228,12
ENSG00000168255,13
ENSG00000168264,16
ENSG00000168275,10
ENSG00000168310,7
ENSG00000168350,7
ENSG00000168386,7
ENSG00000168389,17
ENSG00000168393,6
ENSG00000168394,13
ENSG00000168398,13
ENSG00000168411,10
ENSG00000168427,16
ENSG00000168453,12
ENSG00000168476,6
ENSG00000168490,5
ENSG00000168495,17
ENSG00000168496,10
ENSG00000168528,15
ENSG00000168539,20
ENSG00000168631,13
ENSG00000168672,2
ENSG00000168734,2
ENSG00000168758,13
ENSG00000168765,2
ENSG00000168785,11
ENSG00000168874,6
ENSG00000168899,13
ENSG00000168906,17
ENSG00000168907,11
ENSG00000168913,5
ENSG00000168916,19
ENSG00000168918,11
ENSG00000168939,20
ENSG00000168944,8
ENSG00000168952,17
ENSG00000168961,15
ENSG00000168994,16
ENSG00000169035,13
ENSG00000169047,9
ENSG00000169067,3
ENSG00000169093,15
ENSG00000169105,8
ENSG00000169122,20
ENSG00000169129,11
ENSG00000169136,2
ENSG00000169169,11
ENSG00000169174,11
ENSG00000169180,10
ENSG00000169188,4
ENSG00000169203,4
ENSG00000169231,13
ENSG00000169241,13
ENSG00000169242,12
ENSG00000169245,20
ENSG00000169247,9
ENSG00000169255,3
ENSG00000169258,17
ENSG00000169288,10
ENSG00000169379,8
ENSG00000169403,7
ENSG00000169429,4
ENSG00000169432,15
ENSG00000169474,14
ENSG00000169583,20
ENSG00000169607,6
ENSG00000169621,15
ENSG00000169668,7
ENSG00000169679,6
ENSG00000169684,10
ENSG00000169692,3
ENSG00000169696,20
ENSG00000169740,7
ENSG00000169752,19
ENSG00000169814,13
ENSG00000169826,16
ENSG00000169851,5
ENSG00000169891,7
ENSG00000169905,20
ENSG00000169908,3
ENSG00000169926,16
ENSG00000169989,14
ENSG00000169992,7
ENSG00000170004,20
ENSG00000170017,3
ENSG00000170043,7
ENSG00000170075,11
ENSG00000170144,6
ENSG00000170185,15
ENSG00000170191,17
ENSG00000170222,4
ENSG00000170242,5
ENSG00000170264,3
ENSG00000170266,13
ENSG00000170271,7
ENSG00000170275,15
ENSG00000170289,2
ENSG00000170293,3
ENSG00000170296,7
ENSG00000170312,6
ENSG00000170340,13
ENSG00000170345,9
ENSG00000170356,6
ENSG00000170373,15
ENSG00000170379,8
ENSG00000170425,3
ENSG00000170439,11
ENSG00000170448,14
ENSG00000170456,2
ENSG00000170485,2
ENSG00000170515,10
ENSG00000170522,17
ENSG00000170545,11
ENSG00000170581,13
ENSG00000170667,13
ENSG00000170689,2
ENSG00000170734,6
ENSG00000170759,17
ENSG00000170779,17
ENSG00000170786,17
ENSG00000170802,3
ENSG00000170835,8
ENSG00000170848,7
ENSG00000170852,4
ENSG00000170854,17
ENSG00000170855,6
ENSG00000170873,20
ENSG00000170899,7
ENSG00000170915,7
ENSG00000170946,6
ENSG00000170965,16
ENSG00000171045,13
ENSG00000171051,17
ENSG00000171056,10
ENSG00000171067,17
ENSG00000171084,3
ENSG00000171124,13
ENSG00000171155,5
ENSG00000171174,16
ENSG00000171223,8
ENSG00000171227,15
ENSG00000171236,13
ENSG00000171241,6
ENSG00000171298,15
ENSG00000171320,6
ENSG00000171345,5
ENSG00000171365,9
ENSG00000171428,5
ENSG00000171450,13
ENSG00000171453,17
ENSG00000171490,10
ENSG00000171552,9
ENSG00000171557,13
ENSG00000171560,7
ENSG00000171564,20
ENSG00000171604,19
ENSG00000171606,3
ENSG00000171608,7
ENSG00000171617,16
ENSG00000171621,12
ENSG00000171680,13
ENSG00000171723,6
ENSG00000171729,16
ENSG00000171747,13
ENSG00000171766,15
ENSG00000171793,17
ENSG00000171848,10
ENSG00000171863,6
ENSG00000171867,2
ENSG00000171873,17
ENSG00000171914,2
ENSG00000171928,3
ENSG00000171943,16
ENSG00000171960,6
ENSG00000171992,13
ENSG00000172006,13
ENSG00000172037,13
ENSG00000172057,13
ENSG00000172059,3
ENSG00000172115,10
ENSG00000172167,6
ENSG00000172197,19
ENSG00000172216,13
ENSG00000172244,18
ENSG00000172292,17
ENSG00000172296,13
ENSG00000172315,10
ENSG00000172336,10
ENSG00000172345,7
ENSG00000172367,15
ENSG00000172375,12
ENSG00000172432,15
ENSG00000172456,16
ENSG00000172465,19
ENSG00000172469,11
ENSG00000172478,12
ENSG00000172493,16
ENSG00000172575,9
ENSG00000172594,7
ENSG00000172602,5
ENSG00000172638,13
ENSG00000172725,7
ENSG00000172732,9
ENSG00000172789,5
ENSG00000172818,12
ENSG00000172819,20
ENSG00000172828,13
ENSG00000172830,13
ENSG00000172878,10
ENSG00000172888,15
ENSG00000172893,5
ENSG00000172927,3
ENSG00000172936,7
ENSG00000172965,10
ENSG00000173013,20
ENSG00000173020,9
ENSG00000173083,13
ENSG00000173145,10
ENSG00000173153,3
ENSG00000173156,17
ENSG00000173193,20
ENSG00000173207,6
ENSG00000173210,3
ENSG00000173218,17
ENSG00000173230,7
ENSG00000173262,3
ENSG00000173276,13
ENSG00000173281,20
ENSG00000173295,9
ENSG00000173334,1
ENSG00000173391,13
ENSG00000173402,20
ENSG00000173451,20
ENSG00000173457,6
ENSG00000173511,15
ENSG00000173531,13
ENSG00000173548,20
ENSG00000173559,2
ENSG00000173581,12
ENSG00000173588,4
ENSG00000173597,3
ENSG00000173598,3
ENSG00000173599,6
ENSG00000173614,7
ENSG00000173638,10
ENSG00000173702,16
ENSG00000173706,15
ENSG00000173727,5
ENSG00000173786,8
ENSG00000173805,3
ENSG00000173812,2
ENSG00000173821,15
ENSG00000173825,10
ENSG00000173846,4
ENSG00000173848,4
ENSG00000173926,17
ENSG00000174007,20
ENSG00000174013,17
ENSG00000174032,14
ENSG00000174109,10
ENSG00000174123,12
ENSG00000174130,6
ENSG00000174177,10
ENSG00000174233,20
ENSG00000174276,3
ENSG00000174292,12
ENSG00000174327,20
ENSG00000174358,7
ENSG00000174370,7
ENSG00000174371,17
ENSG00000174384,15
ENSG00000174428,8
ENSG00000174442,6
ENSG00000174469,5
ENSG00000174483,7
ENSG00000174485,13
ENSG00000174501,3
ENSG00000174502,3
ENSG00000174516,13
ENSG00000174564,15
ENSG00000174607,17
ENSG00000174640,3
ENSG00000174684,20
ENSG00000174705,15
ENSG00000174718,13
ENSG00000174721,10
ENSG00000174749,14
ENSG00000174780,10
ENSG00000174799,17
ENSG00000174808,2
ENSG00000174827,13
ENSG00000174938,15
ENSG00000174939,20
ENSG00000174951,13
ENSG00000174996,4
ENSG00000175048,2
ENSG00000175061,2
ENSG00000175063,6
ENSG00000175084,13
ENSG00000175110,6
ENSG00000175147,13
ENSG00000175155,7
ENSG00000175197,20
ENSG00000175216,6
ENSG00000175274,13
ENSG00000175305,17
ENSG00000175322,18
ENSG00000175344,8
ENSG00000175356,7
ENSG00000175395,19
ENSG00000175449,6
ENSG00000175471,16
ENSG00000175505,10
ENSG00000175544,2
ENSG00000175567,13
ENSG00000175581,6
ENSG00000175591,11
ENSG00000175592,4
ENSG00000175691,14
ENSG00000175711,17
ENSG00000175745,19
ENSG00000175764,7
ENSG00000175772,16
ENSG00000175787,6
ENSG00000175792,10
ENSG00000175832,17
ENSG00000175874,13
ENSG00000175920,1
ENSG00000175938,13
ENSG00000175984,12
ENSG00000176055,8
ENSG00000176058,3
ENSG00000176092,11
ENSG00000176124,6
ENSG00000176125,3
ENSG00000176153,7
ENSG00000176208,10
ENSG00000176225,10
ENSG00000176244,5
ENSG00000176273,10
ENSG00000176371,20
ENSG00000176393,7
ENSG00000176396,19
ENSG00000176407,14
ENSG00000176428,7
ENSG00000176438,9
ENSG00000176454,16
ENSG00000176463,15
ENSG00000176490,7
ENSG00000176593,11
ENSG00000176641,14
ENSG00000176658,11
ENSG00000176681,11
ENSG00000176749,17
ENSG00000176771,17
ENSG00000176842,12
ENSG00000176871,17
ENSG00000176920,20
ENSG00000176928,20
ENSG00000176945,13
ENSG00000176973,5
ENSG00000176974,19
ENSG00000177000,20
ENSG00000177034,17
ENSG00000177084,10
ENSG00000177138,13
ENSG00000177144,9
ENSG00000177169,13
ENSG00000177189,3
ENSG00000177191,20
ENSG00000177192,17
ENSG00000177302,17
ENSG00000177335,13
ENSG00000177409,15
ENSG00000177410,2
ENSG00000177425,9
ENSG00000177426,16
ENSG00000177427,8
ENSG00000177479,17
ENSG00000177542,17
ENSG00000177556,19
ENSG00000177602,10
ENSG00000177628,20
ENSG00000177666,7
ENSG00000177674,13
ENSG00000177692,20
ENSG00000177694,15
ENSG00000177697,4
ENSG00000177707,3
ENSG00000177728,13
ENSG00000177732,20
ENSG00000177788,9
ENSG00000177854,13
ENSG00000177917,14
ENSG00000177943,7
ENSG00000177989,13
ENSG00000178026,13
ENSG00000178033,15
ENSG00000178035,6
ENSG00000178074,10
ENSG00000178075,15
ENSG00000178105,10
ENSG00000178150,12
ENSG00000178162,12
ENSG00000178188,11
ENSG00000178199,10
ENSG00000178202,17
ENSG00000178209,17
ENSG00000178226,18
ENSG00000178295,10
ENSG00000178301,20
ENSG00000178381,2
ENSG00000178386,20
ENSG00000178409,17
ENSG00000178440,10
ENSG00000178445,13
ENSG00000178531,2
ENSG00000178537,7
ENSG00000178597,17
ENSG00000178607,8
ENSG00000178623,16
ENSG00000178685,13
ENSG00000178718,17
ENSG00000178719,15
ENSG00000178773,3
ENSG00000178821,10
ENSG00000178826,7
ENSG00000178852,15
ENSG00000178878,4
ENSG00000178882,19
ENSG00000178896,4
ENSG00000178904,2
ENSG00000178921,10
ENSG00000178927,13
ENSG00000178934,12
ENSG00000178935,20
ENSG00000178951,12
ENSG00000178966,10
ENSG00000178977,7
ENSG00000178999,6
ENSG00000179023,20
ENSG00000179041,17
ENSG00000179046,13
ENSG00000179094,12
ENSG00000179111,7
ENSG00000179148,6
ENSG00000179163,13
ENSG00000179168,20
ENSG00000179178,7
ENSG00000179218,5
ENSG00000179222,13
ENSG00000179241,3
ENSG00000179262,14
ENSG00000179295,14
ENSG00000179304,14
ENSG00000179387,11
ENSG00000179388,17
ENSG00000179403,6
ENSG00000179409,10
ENSG00000179477,13
ENSG00000179588,11
ENSG00000179598,3
ENSG00000179604,19
ENSG00000179627,16
ENSG00000179674,17
ENSG00000179820,9
ENSG00000179841,20
ENSG00000179862,13
ENSG00000179869,1
ENSG00000179912,15
ENSG00000179958,10
ENSG00000179967,10
ENSG00000179988,17
ENSG00000180015,17
ENSG00000180035,2
ENSG00000180061,20
ENSG00000180089,12
ENSG00000180251,13
ENSG00000180340,20
ENSG00000180354,11
ENSG00000180376,19
ENSG00000180385,10
ENSG00000180425,11
ENSG00000180525,9
ENSG00000180532,4
ENSG00000180535,16
ENSG00000180549,11
ENSG00000180573,11
ENSG00000180626,19
ENSG00000180747,14
ENSG00000180758,16
ENSG00000180855,9
ENSG00000180884,16
ENSG00000180891,3
ENSG00000180900,10
ENSG00000180902,13
ENSG00000180938,7
ENSG00000180957,10
ENSG00000180964,7
ENSG00000181004,20
ENSG00000181026,17
ENSG00000181035,7
ENSG00000181126,19
ENSG00000181163,6
ENSG00000181284,11
ENSG00000181333,6
ENSG00000181350,7
ENSG00000181381,15
ENSG00000181392,13
ENSG00000181409,7
ENSG00000181444,7
ENSG00000181513,7
ENSG00000181544,6
ENSG00000181577,7
ENSG00000181610,17
ENSG00000181634,9
ENSG00000181649,10
ENSG00000181690,19
ENSG00000181744,12
ENSG00000181751,3
ENSG00000181773,4
ENSG00000181790,13
ENSG00000181826,9
ENSG00000181938,17
ENSG00000182010,6
ENSG00000182054,20
ENSG00000182057,17
ENSG00000182095,9
ENSG00000182158,20
ENSG00000182179,15
ENSG00000182197,3
ENSG00000182199,15
ENSG00000182240,15
ENSG00000182263,12
ENSG00000182264,13
ENSG00000182287,10
ENSG00000182310,7
ENSG00000182324,10
ENSG00000182359,11
ENSG00000182379,20
ENSG00000182393,15
ENSG00000182463,7
ENSG00000182481,6
ENSG00000182545,9
ENSG00000182557,7
ENSG00000182578,13
ENSG00000182612,13
ENSG00000182667,15
ENSG00000182732,15
ENSG00000182742,3
ENSG00000182774,6
ENSG00000182782,15
ENSG00000182791,1
ENSG00000182795,7
ENSG00000182841,10
ENSG00000182866,17
ENSG00000182871,15
ENSG00000182912,6
ENSG00000182985,7
ENSG00000183032,7
ENSG00000183044,11
ENSG00000183049,5
ENSG00000183087,13
ENSG00000183111,13
ENSG00000183128,5
ENSG00000183137,18
ENSG00000183208,20
ENSG00000183317,15
ENSG00000183323,7
ENSG00000183336,6
ENSG00000183337,12
ENSG00000183386,4
ENSG00000183397,5
ENSG00000183401,13
ENSG00000183421,20
ENSG00000183426,2
ENSG00000183431,10
ENSG00000183439,17
ENSG00000183458,2
ENSG00000183484,7
ENSG00000183486,13
ENSG00000183496,19
ENSG00000183508,4
ENSG00000183527,10
ENSG00000183579,3
ENSG00000183604,1
ENSG00000183605,10
ENSG00000183617,10
ENSG00000183625,5
ENSG00000183655,5
ENSG00000183668,7
ENSG00000183671,12
ENSG00000183684,6
ENSG00000183696,17
ENSG00000183709,15
ENSG00000183718,19
ENSG00000183742,3
ENSG00000183763,10
ENSG00000183814,6
ENSG00000183840,20
ENSG00000183844,20
ENSG00000183856,10
ENSG00000183889,2
ENSG00000183891,12
ENSG00000183935,11
ENSG00000183955,17
ENSG00000184012,13
ENSG00000184014,16
ENSG00000184047,15
ENSG00000184056,13
ENSG00000184117,13
ENSG00000184162,17
ENSG00000184163,15
ENSG00000184164,11
ENSG00000184178,6
ENSG00000184203,9
ENSG00000184205,20
ENSG00000184216,10
ENSG00000184220,10
ENSG00000184254,17
ENSG00000184292,15
ENSG00000184307,9
ENSG00000184319,10
ENSG00000184349,11
ENSG00000184368,11
ENSG00000184371,15
ENSG00000184381,13
ENSG00000184441,10
ENSG00000184445,10
ENSG00000184481,20
ENSG00000184489,15
ENSG00000184497,5
ENSG00000184557,2
ENSG00000184574,11
ENSG00000184575,15
ENSG00000184584,14
ENSG00000184619,7
ENSG00000184661,6
ENSG00000184678,19
ENSG00000184697,5
ENSG00000184709,6
ENSG00000184828,19
ENSG00000184897,5
ENSG00000184898,13
ENSG00000184916,13
ENSG00000184925,7
ENSG00000184967,10
ENSG00000184979,15
ENSG00000184985,11
ENSG00000184988,20
ENSG00000185000,7
ENSG00000185015,15
ENSG00000185022,9
ENSG00000185100,13
ENSG00000185101,13
ENSG00000185104,10
ENSG00000185158,8
ENSG00000185189,16
ENSG00000185201,15
ENSG00000185215,20
ENSG00000185222,20
ENSG00000185238,10
ENSG00000185250,14
ENSG00000185261,15
ENSG00000185262,9
ENSG00000185278,16
ENSG00000185305,7
ENSG00000185338,16
ENSG00000185347,6
ENSG00000185432,11
ENSG00000185437,8
ENSG00000185483,2
ENSG00000185495,8
ENSG00000185499,13
ENSG00000185507,13
ENSG00000185522,15
ENSG00000185551,19
ENSG00000185561,7
ENSG00000185567,19
ENSG00000185621,7
ENSG00000185630,7
ENSG00000185650,8
ENSG00000185664,7
ENSG00000185669,19
ENSG00000185670,11
ENSG00000185697,10
ENSG00000185716,19
ENSG00000185730,3
ENSG00000185745,13
ENSG00000185774,10
ENSG00000185813,11
ENSG00000185880,7
ENSG00000185885,13
ENSG00000185904,17
ENSG00000185920,16
ENSG00000185989,3
ENSG00000186019,18
ENSG00000186073,17
ENSG00000186111,7
ENSG00000186185,6
ENSG00000186193,6
ENSG00000186204,13
ENSG00000186205,10
ENSG00000186212,16
ENSG00000186230,17
ENSG00000186329,14
ENSG00000186350,7
ENSG00000186364,13
ENSG00000186416,10
ENSG00000186432,17
ENSG00000186468,6
ENSG00000186470,7
ENSG00000186480,5
