Gene,Cluster
ENSG00000160111,17
ENSG00000160117,7
ENSG00000160124,6
ENSG00000160145,4
ENSG00000160182,1
ENSG00000160183,9
ENSG00000160193,11
ENSG00000160208,6
ENSG00000160214,6
ENSG00000160233,17
ENSG00000160256,6
ENSG00000160271,17
ENSG00000160285,15
ENSG00000160298,9
ENSG00000160323,12
ENSG00000160325,10
ENSG00000160345,1
ENSG00000160352,8
ENSG00000160360,10
ENSG00000160392,11
ENSG00000160439,14
ENSG00000160445,10
ENSG00000160447,20
ENSG00000160460,20
ENSG00000160469,10
ENSG00000160471,20
ENSG00000160563,11
ENSG00000160570,2
ENSG00000160606,6
ENSG00000160685,10
ENSG00000160688,6
ENSG00000160712,2
ENSG00000160746,6
ENSG00000160752,10
ENSG00000160781,12
ENSG00000160818,11
ENSG00000160932,12
ENSG00000160949,8
ENSG00000160957,8
ENSG00000161011,2
ENSG00000161091,11
ENSG00000161243,7
ENSG00000161265,9
ENSG00000161328,13
ENSG00000161395,9
ENSG00000161405,8
ENSG00000161509,7
ENSG00000161542,10
ENSG00000161544,8
ENSG00000161547,11
ENSG00000161558,12
ENSG00000161638,20
ENSG00000161642,15
ENSG00000161791,18
ENSG00000161800,7
ENSG00000161888,12
ENSG00000161912,20
ENSG00000161939,13
ENSG00000161958,15
ENSG00000161980,6
ENSG00000161981,11
ENSG00000161996,4
ENSG00000162032,17
ENSG00000162062,8
ENSG00000162063,1
ENSG00000162066,3
ENSG00000162069,10
ENSG00000162078,12
ENSG00000162105,5
ENSG00000162139,7
ENSG00000162191,17
ENSG00000162194,3
ENSG00000162241,2
ENSG00000162337,10
ENSG00000162366,12
ENSG00000162377,6
ENSG00000162390,10
ENSG00000162407,16
ENSG00000162433,6
ENSG00000162496,2
ENSG00000162510,9
ENSG00000162512,18
ENSG00000162520,10
ENSG00000162521,19
ENSG00000162545,17
ENSG00000162591,12
ENSG00000162599,8
ENSG00000162600,20
ENSG00000162623,11
ENSG00000162627,19
ENSG00000162636,17
ENSG00000162723,11
ENSG00000162733,8
ENSG00000162755,10
ENSG00000162772,5
ENSG00000162814,14
ENSG00000162819,2
ENSG00000162878,12
ENSG00000162885,8
ENSG00000162894,17
ENSG00000162910,7
ENSG00000162929,19
ENSG00000162976,12
ENSG00000162981,6
ENSG00000163001,7
ENSG00000163002,11
ENSG00000163006,8
ENSG00000163032,18
ENSG00000163041,12
ENSG00000163050,2
ENSG00000163069,9
ENSG00000163072,4
ENSG00000163082,9
ENSG00000163093,13
ENSG00000163110,10
ENSG00000163121,9
ENSG00000163131,12
ENSG00000163138,3
ENSG00000163170,11
ENSG00000163216,11
ENSG00000163235,3
ENSG00000163251,2
ENSG00000163283,10
ENSG00000163286,12
ENSG00000163293,11
ENSG00000163295,9
ENSG00000163322,5
ENSG00000163328,6
ENSG00000163346,10
ENSG00000163347,12
ENSG00000163362,3
ENSG00000163376,11
ENSG00000163406,13
ENSG00000163435,2
ENSG00000163481,4
ENSG00000163485,6
ENSG00000163491,8
ENSG00000163492,17
ENSG00000163501,15
ENSG00000163507,11
ENSG00000163513,5
ENSG00000163516,17
ENSG00000163521,17
ENSG00000163545,16
ENSG00000163565,9
ENSG00000163584,11
ENSG00000163617,12
ENSG00000163625,3
ENSG00000163629,9
ENSG00000163633,20
ENSG00000163644,17
ENSG00000163655,11
ENSG00000163659,16
ENSG00000163683,10
ENSG00000163686,12
ENSG00000163701,12
ENSG00000163702,10
ENSG00000163703,12
ENSG00000163719,17
ENSG00000163734,5
ENSG00000163735,1
ENSG00000163755,7
ENSG00000163795,17
ENSG00000163803,12
ENSG00000163808,19
ENSG00000163811,8
ENSG00000163818,17
ENSG00000163840,12
ENSG00000163870,17
ENSG00000163872,17
ENSG00000163874,14
ENSG00000163888,20
ENSG00000163898,17
ENSG00000163913,20
ENSG00000163932,10
ENSG00000163938,8
ENSG00000163960,2
ENSG00000163975,19
ENSG00000163993,19
ENSG00000163995,12
ENSG00000164002,18
ENSG00000164010,10
ENSG00000164045,6
ENSG00000164070,6
ENSG00000164077,6
ENSG00000164086,6
ENSG00000164087,19
ENSG00000164088,12
ENSG00000164099,15
ENSG00000164104,2
ENSG00000164109,8
ENSG00000164117,2
ENSG00000164118,5
ENSG00000164120,9
ENSG00000164134,8
ENSG00000164136,12
ENSG00000164142,2
ENSG00000164163,11
ENSG00000164171,17
ENSG00000164182,11
ENSG00000164211,20
ENSG00000164251,2
ENSG00000164266,13
ENSG00000164284,19
ENSG00000164294,9
ENSG00000164300,17
ENSG00000164306,12
ENSG00000164308,9
ENSG00000164309,7
ENSG00000164327,2
ENSG00000164331,5
ENSG00000164338,11
ENSG00000164342,9
ENSG00000164379,16
ENSG00000164403,12
ENSG00000164442,3
ENSG00000164463,2
ENSG00000164465,19
ENSG00000164494,11
ENSG00000164576,10
ENSG00000164597,9
ENSG00000164603,2
ENSG00000164609,13
ENSG00000164611,1
ENSG00000164615,17
ENSG00000164620,7
ENSG00000164626,18
ENSG00000164647,11
ENSG00000164683,6
ENSG00000164684,17
ENSG00000164687,8
ENSG00000164695,2
ENSG00000164713,10
ENSG00000164715,3
ENSG00000164741,5
ENSG00000164754,2
ENSG00000164758,5
ENSG00000164849,2
ENSG00000164850,17
ENSG00000164855,18
ENSG00000164867,12
ENSG00000164877,18
ENSG00000164916,2
ENSG00000164933,11
ENSG00000164934,11
ENSG00000164938,2
ENSG00000164941,11
ENSG00000164949,8
ENSG00000164951,5
ENSG00000164989,15
ENSG00000165029,13
ENSG00000165030,16
ENSG00000165055,6
ENSG00000165060,11
ENSG00000165102,10
ENSG00000165113,20
ENSG00000165125,12
ENSG00000165156,11
ENSG00000165171,12
ENSG00000165175,9
ENSG00000165181,8
ENSG00000165244,8
ENSG00000165264,6
ENSG00000165269,19
ENSG00000165271,11
ENSG00000165272,20
ENSG00000165288,10
ENSG00000165304,8
ENSG00000165312,16
ENSG00000165355,13
ENSG00000165359,11
ENSG00000165376,9
ENSG00000165406,3
ENSG00000165424,17
ENSG00000165434,3
ENSG00000165474,18
ENSG00000165480,8
ENSG00000165490,8
ENSG00000165507,20
ENSG00000165511,15
ENSG00000165516,17
ENSG00000165556,16
ENSG00000165572,14
ENSG00000165591,12
ENSG00000165617,6
ENSG00000165632,11
ENSG00000165644,12
ENSG00000165655,11
ENSG00000165675,1
ENSG00000165678,1
ENSG00000165685,12
ENSG00000165689,6
ENSG00000165699,2
ENSG00000165714,17
ENSG00000165730,4
ENSG00000165732,8
ENSG00000165733,11
ENSG00000165782,13
ENSG00000165795,12
ENSG00000165801,10
ENSG00000165802,1
ENSG00000165813,2
ENSG00000165832,19
ENSG00000165861,2
ENSG00000165879,2
ENSG00000165886,3
ENSG00000165891,4
ENSG00000165895,5
ENSG00000165905,6
ENSG00000165915,12
ENSG00000165943,2
ENSG00000165948,5
ENSG00000165949,9
ENSG00000165959,12
ENSG00000165983,9
ENSG00000165997,2
ENSG00000166002,18
ENSG00000166037,5
ENSG00000166046,2
ENSG00000166049,11
ENSG00000166068,5
ENSG00000166123,19
ENSG00000166145,10
ENSG00000166165,10
ENSG00000166166,11
ENSG00000166192,10
ENSG00000166197,11
ENSG00000166199,4
ENSG00000166261,14
ENSG00000166263,6
ENSG00000166272,3
ENSG00000166289,17
ENSG00000166333,6
ENSG00000166348,2
ENSG00000166387,5
ENSG00000166398,17
ENSG00000166401,13
ENSG00000166405,4
ENSG00000166436,10
ENSG00000166473,15
ENSG00000166478,18
ENSG00000166483,16
ENSG00000166507,12
ENSG00000166508,4
ENSG00000166510,5
ENSG00000166532,17
ENSG00000166548,10
ENSG00000166578,10
ENSG00000166598,9
ENSG00000166669,12
ENSG00000166682,13
ENSG00000166689,12
ENSG00000166710,9
ENSG00000166741,12
ENSG00000166750,5
ENSG00000166762,15
ENSG00000166783,17
ENSG00000166801,9
ENSG00000166803,8
ENSG00000166851,1
ENSG00000166866,9
ENSG00000166881,5
ENSG00000166886,2
ENSG00000166888,12
ENSG00000166896,6
ENSG00000166900,5
ENSG00000166912,2
ENSG00000166924,17
ENSG00000166946,17
ENSG00000166949,2
ENSG00000166963,1
ENSG00000166971,9
ENSG00000166979,5
ENSG00000166986,19
ENSG00000166987,10
ENSG00000166997,15
ENSG00000167046,17
ENSG00000167074,8
ENSG00000167103,12
ENSG00000167105,10
ENSG00000167107,12
ENSG00000167183,12
ENSG00000167196,18
ENSG00000167244,9
ENSG00000167272,11
ENSG00000167291,7
ENSG00000167315,17
ENSG00000167325,4
ENSG00000167363,10
ENSG00000167371,20
ENSG00000167393,10
ENSG00000167394,11
ENSG00000167397,6
ENSG00000167491,11
ENSG00000167508,15
ENSG00000167513,4
ENSG00000167522,19
ENSG00000167523,6
ENSG00000167524,14
ENSG00000167525,12
ENSG00000167535,20
ENSG00000167536,6
ENSG00000167548,13
ENSG00000167549,18
ENSG00000167550,2
ENSG00000167552,10
ENSG00000167553,11
ENSG00000167565,14
ENSG00000167566,15
ENSG00000167578,10
ENSG00000167588,11
ENSG00000167601,5
ENSG00000167608,12
ENSG00000167634,12
ENSG00000167635,6
ENSG00000167646,15
ENSG00000167653,17
ENSG00000167695,6
ENSG00000167705,10
ENSG00000167716,3
ENSG00000167720,9
ENSG00000167721,11
ENSG00000167723,18
ENSG00000167733,12
ENSG00000167740,17
ENSG00000167747,8
ENSG00000167748,12
ENSG00000167755,11
ENSG00000167759,19
ENSG00000167767,18
ENSG00000167785,5
ENSG00000167797,20
ENSG00000167799,12
ENSG00000167815,20
ENSG00000167840,18
ENSG00000167861,12
ENSG00000167863,18
ENSG00000167874,4
ENSG00000167880,15
ENSG00000167895,1
ENSG00000167900,4
ENSG00000167962,4
ENSG00000167968,2
ENSG00000167969,9
ENSG00000167972,12
ENSG00000167995,16
ENSG00000167996,1
ENSG00000168002,11
ENSG00000168003,18
ENSG00000168010,9
ENSG00000168016,5
ENSG00000168078,11
ENSG00000168101,11
ENSG00000168135,10
ENSG00000168137,12
ENSG00000168140,13
ENSG00000168152,16
ENSG00000168159,7
ENSG00000168209,9
ENSG00000168216,12
ENSG00000168255,9
ENSG00000168264,16
ENSG00000168268,11
ENSG00000168275,6
ENSG00000168297,9
ENSG00000168300,17
ENSG00000168310,2
ENSG00000168350,20
ENSG00000168386,18
ENSG00000168389,11
ENSG00000168393,11
ENSG00000168398,12
ENSG00000168404,6
ENSG00000168427,10
ENSG00000168439,6
ENSG00000168453,12
ENSG00000168477,10
ENSG00000168488,19
ENSG00000168490,17
ENSG00000168496,11
ENSG00000168539,3
ENSG00000168556,4
ENSG00000168631,9
ENSG00000168661,18
ENSG00000168672,19
ENSG00000168679,9
ENSG00000168758,17
ENSG00000168763,17
ENSG00000168765,19
ENSG00000168778,10
ENSG00000168785,17
ENSG00000168872,8
ENSG00000168874,12
ENSG00000168887,10
ENSG00000168899,12
ENSG00000168906,18
ENSG00000168916,13
ENSG00000168918,8
ENSG00000168924,11
ENSG00000168939,5
ENSG00000168944,5
ENSG00000168952,8
ENSG00000169047,2
ENSG00000169067,9
ENSG00000169087,5
ENSG00000169093,10
ENSG00000169105,10
ENSG00000169118,4
ENSG00000169122,18
ENSG00000169129,15
ENSG00000169136,11
ENSG00000169155,13
ENSG00000169169,6
ENSG00000169174,10
ENSG00000169231,10
ENSG00000169242,16
ENSG00000169249,20
ENSG00000169359,20
ENSG00000169375,2
ENSG00000169379,17
ENSG00000169429,8
ENSG00000169564,7
ENSG00000169583,20
ENSG00000169598,7
ENSG00000169607,4
ENSG00000169621,10
ENSG00000169660,12
ENSG00000169668,18
ENSG00000169679,13
ENSG00000169683,6
ENSG00000169684,11
ENSG00000169689,8
ENSG00000169750,8
ENSG00000169814,12
ENSG00000169851,4
ENSG00000169884,11
ENSG00000169891,10
ENSG00000169905,2
ENSG00000169908,17
ENSG00000169925,17
ENSG00000169926,17
ENSG00000169957,15
ENSG00000169964,12
ENSG00000169972,11
ENSG00000169981,6
ENSG00000170027,6
ENSG00000170075,3
ENSG00000170100,4
ENSG00000170190,12
ENSG00000170191,18
ENSG00000170222,9
ENSG00000170260,13
ENSG00000170264,19
ENSG00000170271,17
ENSG00000170289,15
ENSG00000170296,12
ENSG00000170312,8
ENSG00000170340,12
ENSG00000170345,19
ENSG00000170364,6
ENSG00000170369,12
ENSG00000170373,12
ENSG00000170379,13
ENSG00000170412,17
ENSG00000170439,18
ENSG00000170454,8
ENSG00000170464,10
ENSG00000170468,11
ENSG00000170471,19
ENSG00000170515,11
ENSG00000170525,6
ENSG00000170540,15
ENSG00000170545,20
ENSG00000170581,12
ENSG00000170606,11
ENSG00000170615,2
ENSG00000170629,4
ENSG00000170684,14
ENSG00000170689,12
ENSG00000170776,13
ENSG00000170779,8
ENSG00000170786,15
ENSG00000170848,12
ENSG00000170852,13
ENSG00000170854,6
ENSG00000170855,6
ENSG00000170860,11
ENSG00000170899,12
ENSG00000170915,12
ENSG00000170919,20
ENSG00000170965,4
ENSG00000171017,6
ENSG00000171045,10
ENSG00000171051,13
ENSG00000171056,8
ENSG00000171067,11
ENSG00000171084,4
ENSG00000171105,17
ENSG00000171124,12
ENSG00000171132,16
ENSG00000171155,19
ENSG00000171160,10
ENSG00000171161,7
ENSG00000171163,18
ENSG00000171202,11
ENSG00000171206,2
ENSG00000171223,5
ENSG00000171224,6
ENSG00000171227,13
ENSG00000171236,12
ENSG00000171241,11
ENSG00000171314,11
ENSG00000171320,8
ENSG00000171345,15
ENSG00000171346,20
ENSG00000171365,19
ENSG00000171368,3
ENSG00000171401,12
ENSG00000171425,17
ENSG00000171450,15
ENSG00000171453,6
ENSG00000171490,6
ENSG00000171492,18
ENSG00000171557,19
ENSG00000171560,19
ENSG00000171574,14
ENSG00000171606,6
ENSG00000171608,10
ENSG00000171612,6
ENSG00000171617,10
ENSG00000171703,10
ENSG00000171723,4
ENSG00000171729,8
ENSG00000171735,9
ENSG00000171793,8
ENSG00000171843,4
ENSG00000171848,11
ENSG00000171862,4
ENSG00000171865,8
ENSG00000171867,19
ENSG00000171873,4
ENSG00000171877,8
ENSG00000171914,10
ENSG00000171940,2
ENSG00000171943,17
ENSG00000171988,13
ENSG00000171992,12
ENSG00000172000,7
ENSG00000172006,12
ENSG00000172009,11
ENSG00000172059,16
ENSG00000172062,8
ENSG00000172086,12
ENSG00000172115,11
ENSG00000172197,17
ENSG00000172216,9
ENSG00000172296,9
ENSG00000172336,11
ENSG00000172382,12
ENSG00000172432,5
ENSG00000172456,9
ENSG00000172458,8
ENSG00000172469,9
ENSG00000172478,6
ENSG00000172493,2
ENSG00000172590,11
ENSG00000172594,17
ENSG00000172638,10
ENSG00000172731,18
ENSG00000172732,18
ENSG00000172738,3
ENSG00000172748,17
ENSG00000172780,15
ENSG00000172785,8
ENSG00000172789,7
ENSG00000172818,17
ENSG00000172840,10
ENSG00000172878,11
ENSG00000172888,5
ENSG00000172893,15
ENSG00000172927,15
ENSG00000173064,11
ENSG00000173083,12
ENSG00000173110,6
ENSG00000173145,8
ENSG00000173153,1
ENSG00000173193,12
ENSG00000173210,12
ENSG00000173230,17
ENSG00000173273,17
ENSG00000173275,12
ENSG00000173276,5
ENSG00000173281,16
ENSG00000173295,5
ENSG00000173334,13
ENSG00000173349,4
ENSG00000173409,7
ENSG00000173451,10
ENSG00000173482,12
ENSG00000173511,10
ENSG00000173530,6
ENSG00000173531,10
ENSG00000173540,6
ENSG00000173548,17
ENSG00000173575,2
ENSG00000173581,14
ENSG00000173588,8
ENSG00000173598,17
ENSG00000173614,20
ENSG00000173638,11
ENSG00000173702,10
ENSG00000173706,12
ENSG00000173715,12
ENSG00000173801,15
ENSG00000173805,9
ENSG00000173812,19
ENSG00000173825,13
ENSG00000173846,14
ENSG00000173848,17
ENSG00000173852,7
ENSG00000173868,6
ENSG00000173926,15
ENSG00000173950,11
ENSG00000174013,8
ENSG00000174123,2
ENSG00000174130,13
ENSG00000174136,8
ENSG00000174137,18
ENSG00000174173,6
ENSG00000174177,8
ENSG00000174306,11
ENSG00000174327,10
ENSG00000174358,9
ENSG00000174373,3
ENSG00000174405,18
ENSG00000174428,17
ENSG00000174446,18
ENSG00000174456,2
ENSG00000174469,8
ENSG00000174485,5
ENSG00000174501,17
ENSG00000174502,15
ENSG00000174514,13
ENSG00000174516,20
ENSG00000174564,19
ENSG00000174586,17
ENSG00000174607,8
ENSG00000174628,7
ENSG00000174669,20
ENSG00000174684,15
ENSG00000174721,1
ENSG00000174738,4
ENSG00000174744,11
ENSG00000174749,19
ENSG00000174791,10
ENSG00000174799,2
ENSG00000174804,5
ENSG00000174808,12
ENSG00000174928,18
ENSG00000174951,9
ENSG00000174996,1
ENSG00000175048,11
ENSG00000175061,9
ENSG00000175073,2
ENSG00000175084,12
ENSG00000175106,17
ENSG00000175130,10
ENSG00000175147,10
ENSG00000175155,2
ENSG00000175164,12
ENSG00000175197,9
ENSG00000175198,9
ENSG00000175215,17
ENSG00000175224,3
ENSG00000175294,12
ENSG00000175305,4
ENSG00000175344,6
ENSG00000175449,6
ENSG00000175482,17
ENSG00000175505,2
ENSG00000175536,13
ENSG00000175573,17
ENSG00000175582,10
ENSG00000175591,6
ENSG00000175592,8
ENSG00000175606,6
ENSG00000175643,17
ENSG00000175662,17
ENSG00000175691,14
ENSG00000175745,8
ENSG00000175764,20
ENSG00000175768,6
ENSG00000175793,7
ENSG00000175832,17
ENSG00000175854,7
ENSG00000175874,12
ENSG00000175906,14
ENSG00000175920,10
ENSG00000175938,17
ENSG00000175984,13
ENSG00000176046,9
ENSG00000176108,1
ENSG00000176124,6
ENSG00000176148,12
ENSG00000176170,6
ENSG00000176209,9
ENSG00000176244,10
ENSG00000176273,6
ENSG00000176371,2
ENSG00000176387,6
ENSG00000176396,7
ENSG00000176401,2
ENSG00000176422,10
ENSG00000176428,10
ENSG00000176438,17
ENSG00000176454,10
ENSG00000176463,9
ENSG00000176472,3
ENSG00000176473,17
ENSG00000176532,2
ENSG00000176542,13
ENSG00000176593,15
ENSG00000176624,5
ENSG00000176700,12
ENSG00000176749,14
ENSG00000176771,10
ENSG00000176809,10
ENSG00000176834,10
ENSG00000176842,13
ENSG00000176890,11
ENSG00000176894,19
ENSG00000176896,16
ENSG00000176909,1
ENSG00000176920,10
ENSG00000176928,10
ENSG00000176945,12
ENSG00000176973,15
ENSG00000176974,9
ENSG00000177025,6
ENSG00000177084,4
ENSG00000177096,9
ENSG00000177138,8
ENSG00000177144,2
ENSG00000177169,17
ENSG00000177191,17
ENSG00000177192,8
ENSG00000177200,9
ENSG00000177302,8
ENSG00000177335,20
ENSG00000177337,10
ENSG00000177370,11
ENSG00000177374,10
ENSG00000177410,8
ENSG00000177426,5
ENSG00000177427,17
ENSG00000177432,14
ENSG00000177463,2
ENSG00000177479,8
ENSG00000177542,11
ENSG00000177570,20
ENSG00000177602,8
ENSG00000177666,17
ENSG00000177683,16
ENSG00000177685,10
ENSG00000177697,9
ENSG00000177700,1
ENSG00000177707,11
ENSG00000177839,15
ENSG00000177853,2
ENSG00000177854,10
ENSG00000177889,8
ENSG00000177917,5
ENSG00000177943,6
ENSG00000177971,11
ENSG00000177989,12
ENSG00000178026,12
ENSG00000178038,12
ENSG00000178075,12
ENSG00000178104,6
ENSG00000178105,11
ENSG00000178149,12
ENSG00000178150,3
ENSG00000178188,15
ENSG00000178201,10
ENSG00000178209,3
ENSG00000178381,19
ENSG00000178385,2
ENSG00000178409,6
ENSG00000178440,1
ENSG00000178445,9
ENSG00000178458,9
ENSG00000178531,15
ENSG00000178567,14
ENSG00000178568,4
ENSG00000178585,12
ENSG00000178597,17
ENSG00000178607,16
ENSG00000178685,9
ENSG00000178718,8
ENSG00000178821,11
ENSG00000178826,10
ENSG00000178878,3
ENSG00000178896,6
ENSG00000178921,6
ENSG00000178934,8
ENSG00000178935,17
ENSG00000178974,2
ENSG00000178977,17
ENSG00000178999,8
ENSG00000179029,10
ENSG00000179041,6
ENSG00000179085,20
ENSG00000179091,11
ENSG00000179104,13
ENSG00000179115,6
ENSG00000179148,11
ENSG00000179151,17
ENSG00000179163,9
ENSG00000179168,20
ENSG00000179218,7
ENSG00000179241,4
ENSG00000179262,8
ENSG00000179271,11
ENSG00000179295,11
ENSG00000179388,4
ENSG00000179403,6
ENSG00000179406,17
ENSG00000179409,6
ENSG00000179454,2
ENSG00000179476,2
ENSG00000179477,10
ENSG00000179523,10
ENSG00000179528,10
ENSG00000179532,1
ENSG00000179562,12
ENSG00000179598,6
ENSG00000179627,17
ENSG00000179632,17
ENSG00000179674,16
ENSG00000179698,8
ENSG00000179715,10
ENSG00000179743,3
ENSG00000179750,17
ENSG00000179820,17
ENSG00000179841,12
ENSG00000179862,10
ENSG00000179912,12
ENSG00000179918,11
ENSG00000179941,12
ENSG00000179958,11
ENSG00000179981,13
ENSG00000179988,8
ENSG00000180035,5
ENSG00000180066,20
ENSG00000180096,10
ENSG00000180098,9
ENSG00000180209,15
ENSG00000180233,5
ENSG00000180263,12
ENSG00000180340,15
ENSG00000180354,17
ENSG00000180376,5
ENSG00000180425,10
ENSG00000180525,10
ENSG00000180530,8
ENSG00000180535,6
ENSG00000180611,2
ENSG00000180644,12
ENSG00000180694,18
ENSG00000180747,8
ENSG00000180855,19
ENSG00000180884,2
ENSG00000180900,11
ENSG00000180938,5
ENSG00000180992,6
ENSG00000180998,18
ENSG00000181004,2
ENSG00000181019,12
ENSG00000181026,6
ENSG00000181031,10
ENSG00000181274,13
ENSG00000181284,3
ENSG00000181350,12
ENSG00000181381,9
ENSG00000181408,2
ENSG00000181409,10
ENSG00000181449,11
ENSG00000181472,11
ENSG00000181513,10
ENSG00000181544,8
ENSG00000181577,10
ENSG00000181634,19
ENSG00000181649,14
ENSG00000181690,2
ENSG00000181722,4
ENSG00000181788,9
ENSG00000181817,6
ENSG00000181826,2
ENSG00000181852,12
ENSG00000181924,6
ENSG00000182004,11
ENSG00000182054,9
ENSG00000182057,11
ENSG00000182095,3
ENSG00000182158,3
ENSG00000182179,9
ENSG00000182197,17
ENSG00000182199,9
ENSG00000182208,2
ENSG00000182224,11
ENSG00000182240,12
ENSG00000182264,12
ENSG00000182307,11
ENSG00000182324,1
ENSG00000182379,9
ENSG00000182459,4
ENSG00000182481,1
ENSG00000182504,2
ENSG00000182541,4
ENSG00000182545,3
ENSG00000182551,11
ENSG00000182606,17
ENSG00000182612,20
ENSG00000182685,10
ENSG00000182700,10
ENSG00000182742,10
ENSG00000182749,18
ENSG00000182768,8
ENSG00000182774,11
ENSG00000182795,17
ENSG00000182796,17
ENSG00000182809,10
ENSG00000182831,4
ENSG00000182858,11
ENSG00000182866,10
ENSG00000182912,1
ENSG00000182985,1
ENSG00000183010,19
ENSG00000183023,5
ENSG00000183048,11
ENSG00000183087,12
ENSG00000183128,15
ENSG00000183150,4
ENSG00000183287,7
ENSG00000183354,17
ENSG00000183397,17
ENSG00000183426,19
ENSG00000183444,11
ENSG00000183458,9
ENSG00000183474,6
ENSG00000183475,2
ENSG00000183484,10
ENSG00000183486,9
ENSG00000183508,7
ENSG00000183527,11
ENSG00000183604,10
ENSG00000183605,11
ENSG00000183621,3
ENSG00000183625,13
ENSG00000183655,7
ENSG00000183666,8
ENSG00000183668,12
ENSG00000183684,11
ENSG00000183696,8
ENSG00000183709,19
ENSG00000183762,10
ENSG00000183763,8
ENSG00000183844,6
ENSG00000183856,17
ENSG00000183864,10
ENSG00000183889,19
ENSG00000183891,13
ENSG00000183914,10
ENSG00000183929,17
ENSG00000183935,3
ENSG00000183963,11
ENSG00000184009,1
ENSG00000184012,12
ENSG00000184083,17
ENSG00000184164,6
ENSG00000184178,11
ENSG00000184205,13
ENSG00000184208,10
ENSG00000184220,11
ENSG00000184254,12
ENSG00000184292,17
ENSG00000184305,8
ENSG00000184319,6
ENSG00000184349,13
ENSG00000184371,9
ENSG00000184374,12
ENSG00000184381,10
ENSG00000184384,12
ENSG00000184436,6
ENSG00000184445,19
ENSG00000184481,17
ENSG00000184489,12
ENSG00000184557,12
ENSG00000184574,3
ENSG00000184575,19
ENSG00000184584,17
ENSG00000184619,15
ENSG00000184661,11
ENSG00000184675,6
ENSG00000184697,7
ENSG00000184709,7
ENSG00000184731,10
ENSG00000184786,18
ENSG00000184787,11
ENSG00000184828,3
ENSG00000184897,2
ENSG00000184922,9
ENSG00000184939,10
ENSG00000184979,19
ENSG00000184985,18
ENSG00000184995,3
ENSG00000185022,2
ENSG00000185065,4
ENSG00000185090,6
ENSG00000185133,9
ENSG00000185158,2
ENSG00000185163,11
ENSG00000185168,15
ENSG00000185189,9
ENSG00000185201,9
ENSG00000185220,6
ENSG00000185236,17
ENSG00000185238,8
ENSG00000185246,18
ENSG00000185261,12
ENSG00000185262,2
ENSG00000185298,6
ENSG00000185304,18
ENSG00000185338,11
ENSG00000185361,15
ENSG00000185418,8
ENSG00000185432,17
ENSG00000185437,1
ENSG00000185453,9
ENSG00000185467,2
ENSG00000185480,19
ENSG00000185483,8
ENSG00000185485,9
ENSG00000185495,12
ENSG00000185499,10
ENSG00000185513,10
ENSG00000185522,12
ENSG00000185567,3
ENSG00000185621,3
ENSG00000185630,10
ENSG00000185664,19
ENSG00000185669,15
ENSG00000185670,16
ENSG00000185697,5
ENSG00000185721,11
ENSG00000185745,9
ENSG00000185774,11
ENSG00000185813,15
ENSG00000185838,7
ENSG00000185880,10
ENSG00000185885,12
ENSG00000185904,6
ENSG00000185920,2
ENSG00000185989,17
ENSG00000186088,12
ENSG00000186162,18
ENSG00000186185,11
ENSG00000186205,11
ENSG00000186212,13
ENSG00000186312,6
ENSG00000186314,18
ENSG00000186329,19
ENSG00000186352,4
ENSG00000186364,12
ENSG00000186376,10
ENSG00000186470,10
ENSG00000186480,1
ENSG00000186517,7
ENSG00000186523,7
ENSG00000186564,14
ENSG00000186577,10
ENSG00000186594,7
ENSG00000186603,6
ENSG00000186638,13
ENSG00000186666,14
ENSG00000186767,12
ENSG00000186806,10
ENSG00000186832,19
ENSG00000186847,11
ENSG00000186854,8
ENSG00000186862,15
ENSG00000186871,4
ENSG00000186889,19
ENSG00000186918,17
ENSG00000186951,10
ENSG00000186994,10
ENSG00000187079,3
ENSG00000187091,15
ENSG00000187094,11
ENSG00000187097,12
ENSG00000187098,4
ENSG00000187123,18
ENSG00000187210,13
ENSG00000187231,17
ENSG00000187240,7
ENSG00000187474,12
ENSG00000187498,12
ENSG00000187514,11
ENSG00000187522,8
ENSG00000187534,6
ENSG00000187535,12
ENSG00000187595,19
ENSG00000187605,4
ENSG00000187608,9
ENSG00000187609,10
ENSG00000187621,19
ENSG00000187650,17
ENSG00000187676,8
ENSG00000187678,2
ENSG00000187735,9
ENSG00000187741,8
ENSG00000187796,11
ENSG00000187837,17
ENSG00000187840,19
ENSG00000187867,12
ENSG00000187951,18
ENSG00000187953,4
ENSG00000187994,15
ENSG00000188001,5
ENSG00000188004,3
ENSG00000188015,1
ENSG00000188026,20
ENSG00000188033,13
ENSG00000188042,13
ENSG00000188070,17
ENSG00000188177,5
ENSG00000188227,6
ENSG00000188229,7
ENSG00000188234,14
ENSG00000188257,9
ENSG00000188277,13
ENSG00000188293,10
ENSG00000188313,12
ENSG00000188368,7
ENSG00000188372,19
ENSG00000188486,6
ENSG00000188493,17
ENSG00000188554,17
ENSG00000188559,10
ENSG00000188596,4
ENSG00000188599,9
ENSG00000188612,11
ENSG00000188613,18
ENSG00000188643,1
ENSG00000188735,6
ENSG00000188747,12
ENSG00000188760,3
ENSG00000188784,12
ENSG00000188786,14
ENSG00000188807,6
ENSG00000188818,15
ENSG00000188833,10
ENSG00000188868,18
ENSG00000188910,3
ENSG00000188959,10
ENSG00000188976,11
ENSG00000188994,13
ENSG00000188997,17
ENSG00000189007,18
ENSG00000189046,18
ENSG00000189057,11
