Gene,Cluster
ENSG00000136270,7
ENSG00000136271,15
ENSG00000136305,10
ENSG00000136367,18
ENSG00000136371,15
ENSG00000136383,20
ENSG00000136425,6
ENSG00000136436,18
ENSG00000136450,15
ENSG00000136478,7
ENSG00000136492,13
ENSG00000136504,5
ENSG00000136522,11
ENSG00000136527,7
ENSG00000136542,12
ENSG00000136560,18
ENSG00000136603,19
ENSG00000136628,10
ENSG00000136689,18
ENSG00000136699,15
ENSG00000136717,19
ENSG00000136718,15
ENSG00000136720,6
ENSG00000136754,18
ENSG00000136783,8
ENSG00000136811,11
ENSG00000136826,17
ENSG00000136830,19
ENSG00000136842,18
ENSG00000136848,18
ENSG00000136867,18
ENSG00000136868,11
ENSG00000136869,7
ENSG00000136875,15
ENSG00000136878,18
ENSG00000136883,8
ENSG00000136895,6
ENSG00000136925,13
ENSG00000136933,11
ENSG00000136935,12
ENSG00000136937,15
ENSG00000136950,7
ENSG00000136982,7
ENSG00000136997,1
ENSG00000137054,15
ENSG00000137070,20
ENSG00000137074,7
ENSG00000137090,3
ENSG00000137094,8
ENSG00000137103,18
ENSG00000137124,7
ENSG00000137133,2
ENSG00000137145,18
ENSG00000137161,6
ENSG00000137168,7
ENSG00000137171,18
ENSG00000137193,6
ENSG00000137218,3
ENSG00000137221,3
ENSG00000137261,18
ENSG00000137266,12
ENSG00000137267,7
ENSG00000137274,10
ENSG00000137275,3
ENSG00000137310,16
ENSG00000137331,14
ENSG00000137338,15
ENSG00000137393,2
ENSG00000137404,16
ENSG00000137409,16
ENSG00000137413,2
ENSG00000137414,18
ENSG00000137440,4
ENSG00000137449,13
ENSG00000137460,6
ENSG00000137474,8
ENSG00000137486,18
ENSG00000137491,8
ENSG00000137494,9
ENSG00000137496,7
ENSG00000137497,3
ENSG00000137501,6
ENSG00000137513,14
ENSG00000137522,7
ENSG00000137561,3
ENSG00000137574,15
ENSG00000137601,12
ENSG00000137628,10
ENSG00000137642,18
ENSG00000137656,15
ENSG00000137692,7
ENSG00000137693,13
ENSG00000137700,10
ENSG00000137709,20
ENSG00000137713,15
ENSG00000137747,18
ENSG00000137760,11
ENSG00000137764,18
ENSG00000137767,9
ENSG00000137776,9
ENSG00000137814,7
ENSG00000137821,9
ENSG00000137825,1
ENSG00000137831,5
ENSG00000137834,19
ENSG00000137843,12
ENSG00000137845,4
ENSG00000137876,10
ENSG00000137877,1
ENSG00000137880,11
ENSG00000137936,7
ENSG00000137944,11
ENSG00000137947,2
ENSG00000137955,15
ENSG00000137962,6
ENSG00000138002,18
ENSG00000138030,19
ENSG00000138031,16
ENSG00000138035,15
ENSG00000138074,15
ENSG00000138078,20
ENSG00000138081,12
ENSG00000138092,15
ENSG00000138101,16
ENSG00000138119,10
ENSG00000138134,19
ENSG00000138162,8
ENSG00000138180,15
ENSG00000138193,16
ENSG00000138231,15
ENSG00000138271,11
ENSG00000138286,8
ENSG00000138316,10
ENSG00000138336,5
ENSG00000138346,16
ENSG00000138363,15
ENSG00000138376,16
ENSG00000138380,4
ENSG00000138385,15
ENSG00000138413,4
ENSG00000138433,3
ENSG00000138434,7
ENSG00000138439,3
ENSG00000138442,15
ENSG00000138449,2
ENSG00000138459,4
ENSG00000138463,18
ENSG00000138468,8
ENSG00000138496,4
ENSG00000138592,12
ENSG00000138593,3
ENSG00000138600,4
ENSG00000138604,12
ENSG00000138613,10
ENSG00000138617,3
ENSG00000138623,15
ENSG00000138639,5
ENSG00000138640,12
ENSG00000138658,13
ENSG00000138660,13
ENSG00000138669,4
ENSG00000138670,5
ENSG00000138678,15
ENSG00000138688,4
ENSG00000138709,7
ENSG00000138735,8
ENSG00000138744,11
ENSG00000138755,13
ENSG00000138756,4
ENSG00000138758,16
ENSG00000138759,10
ENSG00000138764,2
ENSG00000138767,3
ENSG00000138771,4
ENSG00000138778,9
ENSG00000138785,11
ENSG00000138794,5
ENSG00000138796,6
ENSG00000138814,16
ENSG00000138835,9
ENSG00000138867,3
ENSG00000139044,10
ENSG00000139055,8
ENSG00000139112,4
ENSG00000139116,15
ENSG00000139132,3
ENSG00000139160,3
ENSG00000139173,18
ENSG00000139178,4
ENSG00000139182,8
ENSG00000139190,2
ENSG00000139192,19
ENSG00000139211,11
ENSG00000139233,7
ENSG00000139263,16
ENSG00000139266,8
ENSG00000139269,6
ENSG00000139278,11
ENSG00000139289,19
ENSG00000139292,10
ENSG00000139318,1
ENSG00000139343,11
ENSG00000139350,16
ENSG00000139354,9
ENSG00000139372,7
ENSG00000139410,20
ENSG00000139428,18
ENSG00000139437,5
ENSG00000139438,15
ENSG00000139496,16
ENSG00000139505,11
ENSG00000139514,6
ENSG00000139597,4
ENSG00000139613,8
ENSG00000139620,5
ENSG00000139629,4
ENSG00000139636,18
ENSG00000139645,1
ENSG00000139648,16
ENSG00000139651,3
ENSG00000139668,6
ENSG00000139684,16
ENSG00000139793,4
ENSG00000139832,1
ENSG00000139865,7
ENSG00000139874,3
ENSG00000139880,15
ENSG00000139899,8
ENSG00000139946,3
ENSG00000139985,9
ENSG00000140006,15
ENSG00000140022,15
ENSG00000140044,10
ENSG00000140057,4
ENSG00000140105,6
ENSG00000140157,7
ENSG00000140199,12
ENSG00000140254,18
ENSG00000140262,6
ENSG00000140265,2
ENSG00000140279,4
ENSG00000140280,1
ENSG00000140297,8
ENSG00000140299,5
ENSG00000140307,7
ENSG00000140323,17
ENSG00000140332,2
ENSG00000140350,15
ENSG00000140365,15
ENSG00000140391,4
ENSG00000140396,3
ENSG00000140398,8
ENSG00000140406,19
ENSG00000140416,16
ENSG00000140443,3
ENSG00000140450,2
ENSG00000140451,9
ENSG00000140455,5
ENSG00000140465,3
ENSG00000140479,6
ENSG00000140511,6
ENSG00000140534,5
ENSG00000140543,4
ENSG00000140545,10
ENSG00000140650,7
ENSG00000140678,10
ENSG00000140688,8
ENSG00000140807,7
ENSG00000140830,9
ENSG00000140832,5
ENSG00000140848,6
ENSG00000140853,19
ENSG00000140854,2
ENSG00000140859,1
ENSG00000140876,18
ENSG00000140937,5
ENSG00000140941,20
ENSG00000140943,4
ENSG00000140950,8
ENSG00000140961,11
ENSG00000140968,10
ENSG00000140987,13
ENSG00000140993,9
ENSG00000141012,10
ENSG00000141027,17
ENSG00000141030,15
ENSG00000141034,3
ENSG00000141076,15
ENSG00000141101,11
ENSG00000141194,1
ENSG00000141258,10
ENSG00000141279,18
ENSG00000141294,9
ENSG00000141295,4
ENSG00000141337,10
ENSG00000141376,8
ENSG00000141378,7
ENSG00000141391,7
ENSG00000141401,6
ENSG00000141428,5
ENSG00000141441,10
ENSG00000141446,3
ENSG00000141447,10
ENSG00000141448,2
ENSG00000141456,15
ENSG00000141497,4
ENSG00000141504,18
ENSG00000141505,18
ENSG00000141510,4
ENSG00000141522,7
ENSG00000141526,19
ENSG00000141542,4
ENSG00000141543,15
ENSG00000141556,11
ENSG00000141560,16
ENSG00000141569,19
ENSG00000141574,10
ENSG00000141582,10
ENSG00000141644,14
ENSG00000141646,3
ENSG00000141655,16
ENSG00000141665,7
ENSG00000141682,19
ENSG00000141699,3
ENSG00000141736,4
ENSG00000141738,3
ENSG00000141753,16
ENSG00000141759,7
ENSG00000141854,1
ENSG00000141858,19
ENSG00000141867,11
ENSG00000141933,9
ENSG00000141959,10
ENSG00000141968,14
ENSG00000141994,15
ENSG00000142065,4
ENSG00000142082,18
ENSG00000142089,6
ENSG00000142102,10
ENSG00000142168,11
ENSG00000142188,10
ENSG00000142207,15
ENSG00000142227,15
ENSG00000142235,20
ENSG00000142396,7
ENSG00000142405,16
ENSG00000142408,8
ENSG00000142484,10
ENSG00000142528,16
ENSG00000142530,20
ENSG00000142552,18
ENSG00000142556,19
ENSG00000142611,12
ENSG00000142619,20
ENSG00000142623,7
ENSG00000142627,1
ENSG00000142634,19
ENSG00000142675,18
ENSG00000142677,13
ENSG00000142684,7
ENSG00000142686,16
ENSG00000142687,4
ENSG00000142694,8
ENSG00000142733,16
ENSG00000142765,8
ENSG00000142784,18
ENSG00000142798,6
ENSG00000142864,15
ENSG00000142871,1
ENSG00000142892,9
ENSG00000142910,19
ENSG00000142920,18
ENSG00000142945,9
ENSG00000142961,18
ENSG00000143013,2
ENSG00000143036,6
ENSG00000143061,4
ENSG00000143067,19
ENSG00000143079,3
ENSG00000143126,4
ENSG00000143147,1
ENSG00000143157,19
ENSG00000143178,3
ENSG00000143179,16
ENSG00000143195,15
ENSG00000143198,10
ENSG00000143217,9
ENSG00000143224,18
ENSG00000143228,9
ENSG00000143248,9
ENSG00000143256,7
ENSG00000143303,18
ENSG00000143314,15
ENSG00000143319,19
ENSG00000143320,15
ENSG00000143322,7
ENSG00000143324,9
ENSG00000143333,1
ENSG00000143337,2
ENSG00000143344,9
ENSG00000143363,3
ENSG00000143367,11
ENSG00000143368,7
ENSG00000143373,2
ENSG00000143374,12
ENSG00000143379,3
ENSG00000143384,8
ENSG00000143387,18
ENSG00000143409,12
ENSG00000143412,4
ENSG00000143416,12
ENSG00000143434,12
ENSG00000143443,12
ENSG00000143457,3
ENSG00000143458,9
ENSG00000143476,16
ENSG00000143493,5
ENSG00000143494,13
ENSG00000143498,10
ENSG00000143499,19
ENSG00000143507,12
ENSG00000143515,8
ENSG00000143549,15
ENSG00000143554,20
ENSG00000143570,19
ENSG00000143575,1
ENSG00000143578,3
ENSG00000143612,18
ENSG00000143614,5
ENSG00000143621,11
ENSG00000143630,8
ENSG00000143643,6
ENSG00000143653,16
ENSG00000143702,10
ENSG00000143748,15
ENSG00000143751,16
ENSG00000143753,19
ENSG00000143756,14
ENSG00000143776,11
ENSG00000143797,6
ENSG00000143811,19
ENSG00000143819,4
ENSG00000143845,8
ENSG00000143847,7
ENSG00000143850,10
ENSG00000143870,10
ENSG00000143878,1
ENSG00000143891,12
ENSG00000143919,17
ENSG00000143942,7
ENSG00000143971,5
ENSG00000143994,8
ENSG00000143995,5
ENSG00000144026,4
ENSG00000144045,8
ENSG00000144048,2
ENSG00000144061,20
ENSG00000144063,7
ENSG00000144120,7
ENSG00000144130,5
ENSG00000144136,19
ENSG00000144161,11
ENSG00000144199,4
ENSG00000144231,16
ENSG00000144233,10
ENSG00000144354,19
ENSG00000144366,18
ENSG00000144381,11
ENSG00000144445,3
ENSG00000144451,4
ENSG00000144452,9
ENSG00000144455,10
ENSG00000144468,10
ENSG00000144485,16
ENSG00000144504,16
ENSG00000144554,11
ENSG00000144559,9
ENSG00000144566,13
ENSG00000144567,12
ENSG00000144580,16
ENSG00000144596,10
ENSG00000144597,14
ENSG00000144645,15
ENSG00000144648,10
ENSG00000144655,14
ENSG00000144677,10
ENSG00000144730,19
ENSG00000144785,14
ENSG00000144802,17
ENSG00000144821,11
ENSG00000144824,19
ENSG00000144867,7
ENSG00000144935,10
ENSG00000144959,15
ENSG00000145014,1
ENSG00000145029,8
ENSG00000145050,1
ENSG00000145103,4
ENSG00000145113,10
ENSG00000145216,15
ENSG00000145220,7
ENSG00000145241,5
ENSG00000145246,20
ENSG00000145284,1
ENSG00000145293,7
ENSG00000145331,7
ENSG00000145348,20
ENSG00000145362,7
ENSG00000145375,16
ENSG00000145390,3
ENSG00000145391,19
ENSG00000145414,16
ENSG00000145439,4
ENSG00000145494,11
ENSG00000145536,18
ENSG00000145569,6
ENSG00000145604,10
ENSG00000145623,19
ENSG00000145675,19
ENSG00000145687,12
ENSG00000145700,14
ENSG00000145703,10
ENSG00000145730,10
ENSG00000145734,15
ENSG00000145736,14
ENSG00000145743,20
ENSG00000145779,19
ENSG00000145860,1
ENSG00000145868,3
ENSG00000145882,8
ENSG00000145901,3
ENSG00000145907,16
ENSG00000145919,2
ENSG00000145990,7
ENSG00000146021,20
ENSG00000146066,12
ENSG00000146067,3
ENSG00000146072,19
ENSG00000146085,18
ENSG00000146094,9
ENSG00000146112,1
ENSG00000146192,4
ENSG00000146243,8
ENSG00000146250,6
ENSG00000146278,2
ENSG00000146376,18
ENSG00000146409,17
ENSG00000146410,5
ENSG00000146411,3
ENSG00000146425,19
ENSG00000146426,2
ENSG00000146592,19
ENSG00000146648,19
ENSG00000146666,5
ENSG00000146670,15
ENSG00000146700,10
ENSG00000146731,15
ENSG00000146733,10
ENSG00000146776,2
ENSG00000146830,3
ENSG00000146833,3
ENSG00000146858,10
ENSG00000146859,3
ENSG00000146909,19
ENSG00000146963,5
ENSG00000147041,18
ENSG00000147065,6
ENSG00000147082,11
ENSG00000147118,3
ENSG00000147121,9
ENSG00000147130,20
ENSG00000147155,9
ENSG00000147162,10
ENSG00000147174,8
ENSG00000147202,3
ENSG00000147224,15
ENSG00000147251,18
ENSG00000147316,7
ENSG00000147324,15
ENSG00000147364,3
ENSG00000147383,9
ENSG00000147394,9
ENSG00000147400,6
ENSG00000147408,15
ENSG00000147421,18
ENSG00000147437,2
ENSG00000147536,11
ENSG00000147601,6
ENSG00000147642,13
ENSG00000147684,11
ENSG00000147687,11
ENSG00000147862,13
ENSG00000147874,13
ENSG00000147883,2
ENSG00000147894,3
ENSG00000147905,3
ENSG00000147955,16
ENSG00000147996,7
ENSG00000148057,10
ENSG00000148082,16
ENSG00000148090,4
ENSG00000148110,16
ENSG00000148120,1
ENSG00000148154,3
ENSG00000148175,6
ENSG00000148180,8
ENSG00000148200,18
ENSG00000148204,10
ENSG00000148218,12
ENSG00000148219,9
ENSG00000148225,8
ENSG00000148229,15
ENSG00000148291,11
ENSG00000148296,7
ENSG00000148334,15
ENSG00000148335,15
ENSG00000148337,9
ENSG00000148339,1
ENSG00000148344,8
ENSG00000148356,8
ENSG00000148357,10
ENSG00000148362,7
ENSG00000148396,15
ENSG00000148399,19
ENSG00000148411,19
ENSG00000148426,10
ENSG00000148429,7
ENSG00000148444,9
ENSG00000148459,15
ENSG00000148468,6
ENSG00000148484,11
ENSG00000148498,16
ENSG00000148572,5
ENSG00000148660,4
ENSG00000148677,1
ENSG00000148690,1
ENSG00000148700,4
ENSG00000148702,18
ENSG00000148730,10
ENSG00000148734,15
ENSG00000148735,6
ENSG00000148803,6
ENSG00000148814,20
ENSG00000148834,15
ENSG00000148840,7
ENSG00000148841,15
ENSG00000148842,12
ENSG00000148843,7
ENSG00000148926,2
ENSG00000148942,16
ENSG00000148943,5
ENSG00000148950,11
ENSG00000149043,4
ENSG00000149115,6
ENSG00000149131,10
ENSG00000149136,11
ENSG00000149150,10
ENSG00000149218,19
ENSG00000149260,20
ENSG00000149289,19
ENSG00000149300,3
ENSG00000149311,4
ENSG00000149346,12
ENSG00000149418,9
ENSG00000149474,3
ENSG00000149480,7
ENSG00000149483,7
ENSG00000149489,9
ENSG00000149548,15
ENSG00000149564,16
ENSG00000149636,16
ENSG00000149639,9
ENSG00000149646,9
ENSG00000149658,7
ENSG00000149679,20
ENSG00000149716,14
ENSG00000149782,19
ENSG00000149798,18
ENSG00000149809,4
ENSG00000149922,4
ENSG00000149927,8
ENSG00000149932,8
ENSG00000149948,19
ENSG00000150054,12
ENSG00000150093,15
ENSG00000150201,19
ENSG00000150281,18
ENSG00000150347,3
ENSG00000150403,10
ENSG00000150456,7
ENSG00000150457,4
ENSG00000150527,18
ENSG00000150540,10
ENSG00000150551,11
ENSG00000150556,5
ENSG00000150593,3
ENSG00000150753,15
ENSG00000150773,5
ENSG00000150779,7
ENSG00000150787,7
ENSG00000150907,2
ENSG00000150938,4
ENSG00000150990,15
ENSG00000150991,5
ENSG00000150995,18
ENSG00000151012,10
ENSG00000151014,1
ENSG00000151065,12
ENSG00000151090,10
ENSG00000151092,17
ENSG00000151117,2
ENSG00000151131,15
ENSG00000151148,20
ENSG00000151151,2
ENSG00000151229,10
ENSG00000151240,12
ENSG00000151247,15
ENSG00000151276,10
ENSG00000151287,16
ENSG00000151303,17
ENSG00000151304,7
ENSG00000151320,8
ENSG00000151332,2
ENSG00000151414,3
ENSG00000151445,12
ENSG00000151458,14
ENSG00000151466,9
ENSG00000151470,20
ENSG00000151532,11
ENSG00000151553,3
ENSG00000151576,7
ENSG00000151611,8
ENSG00000151623,4
ENSG00000151651,18
ENSG00000151689,1
ENSG00000151693,19
ENSG00000151715,4
ENSG00000151725,16
ENSG00000151726,12
ENSG00000151743,1
ENSG00000151746,5
ENSG00000151748,6
ENSG00000151773,8
ENSG00000151835,7
ENSG00000151849,7
ENSG00000151881,13
ENSG00000151883,1
ENSG00000152056,1
ENSG00000152061,5
ENSG00000152078,10
ENSG00000152104,3
ENSG00000152127,16
ENSG00000152128,19
ENSG00000152133,9
ENSG00000152137,20
ENSG00000152193,16
ENSG00000152217,11
ENSG00000152223,3
ENSG00000152229,10
ENSG00000152242,5
ENSG00000152253,11
ENSG00000152256,16
ENSG00000152332,14
ENSG00000152359,5
ENSG00000152404,9
ENSG00000152409,3
ENSG00000152413,16
ENSG00000152422,11
ENSG00000152455,7
ENSG00000152457,5
ENSG00000152463,15
ENSG00000152464,7
ENSG00000152475,3
ENSG00000152492,19
ENSG00000152503,19
ENSG00000152518,2
ENSG00000152520,3
ENSG00000152527,12
ENSG00000152556,20
ENSG00000152601,11
ENSG00000152620,18
ENSG00000152689,11
ENSG00000152749,19
ENSG00000152818,18
ENSG00000152926,18
ENSG00000152942,18
ENSG00000153015,11
ENSG00000153029,18
ENSG00000153037,7
ENSG00000153046,2
ENSG00000153048,6
ENSG00000153071,4
ENSG00000153094,2
ENSG00000153179,19
ENSG00000153187,16
ENSG00000153201,15
ENSG00000153233,2
ENSG00000153234,5
ENSG00000153246,10
ENSG00000153292,3
ENSG00000153294,9
ENSG00000153317,15
ENSG00000153363,12
ENSG00000153391,7
ENSG00000153395,6
ENSG00000153487,11
ENSG00000153531,20
ENSG00000153551,16
ENSG00000153558,8
ENSG00000153561,3
ENSG00000153574,19
ENSG00000153714,13
ENSG00000153790,12
ENSG00000153814,19
ENSG00000153832,20
ENSG00000153879,6
ENSG00000153885,19
ENSG00000153896,18
ENSG00000153904,6
ENSG00000153922,16
ENSG00000153930,20
ENSG00000153933,1
ENSG00000153936,11
ENSG00000153944,11
ENSG00000153975,13
ENSG00000153982,4
ENSG00000154065,6
ENSG00000154079,4
ENSG00000154099,3
ENSG00000154102,10
ENSG00000154122,10
ENSG00000154127,7
ENSG00000154146,5
ENSG00000154153,8
ENSG00000154217,20
ENSG00000154252,4
ENSG00000154263,5
ENSG00000154265,4
ENSG00000154309,18
ENSG00000154310,16
ENSG00000154319,13
ENSG00000154328,17
ENSG00000154358,1
ENSG00000154359,10
ENSG00000154429,5
ENSG00000154529,7
ENSG00000154556,18
ENSG00000154582,15
ENSG00000154639,5
ENSG00000154640,19
ENSG00000154727,3
ENSG00000154743,7
ENSG00000154767,3
ENSG00000154781,2
ENSG00000154803,3
ENSG00000154813,7
ENSG00000154814,7
ENSG00000154839,11
ENSG00000154864,20
ENSG00000154930,8
ENSG00000154957,13
ENSG00000154978,15
ENSG00000155008,3
ENSG00000155016,4
ENSG00000155034,1
ENSG00000155085,12
ENSG00000155090,8
ENSG00000155096,7
ENSG00000155100,7
ENSG00000155111,18
ENSG00000155115,11
ENSG00000155158,8
ENSG00000155189,16
ENSG00000155254,10
ENSG00000155304,2
ENSG00000155313,3
ENSG00000155330,16
ENSG00000155363,8
ENSG00000155366,7
ENSG00000155368,11
ENSG00000155380,6
ENSG00000155393,15
ENSG00000155438,7
ENSG00000155465,20
ENSG00000155508,3
ENSG00000155542,15
ENSG00000155561,15
ENSG00000155621,12
ENSG00000155629,1
ENSG00000155657,4
ENSG00000155660,10
ENSG00000155729,3
ENSG00000155744,14
ENSG00000155760,6
ENSG00000155792,4
ENSG00000155846,7
ENSG00000155858,4
ENSG00000155893,10
ENSG00000155918,1
ENSG00000155957,10
ENSG00000155959,15
ENSG00000156017,7
ENSG00000156042,12
ENSG00000156050,2
ENSG00000156136,16
ENSG00000156162,8
ENSG00000156256,11
ENSG00000156265,12
ENSG00000156273,10
ENSG00000156299,15
ENSG00000156304,16
ENSG00000156313,3
ENSG00000156345,3
ENSG00000156374,16
ENSG00000156381,3
ENSG00000156384,15
ENSG00000156398,5
ENSG00000156414,9
ENSG00000156427,8
ENSG00000156469,16
ENSG00000156471,15
ENSG00000156500,2
ENSG00000156510,6
ENSG00000156515,11
ENSG00000156603,11
ENSG00000156639,17
ENSG00000156650,2
ENSG00000156697,7
ENSG00000156802,16
ENSG00000156804,2
ENSG00000156931,20
ENSG00000156966,8
ENSG00000156968,12
ENSG00000156973,20
ENSG00000156983,7
ENSG00000156990,9
ENSG00000157036,15
ENSG00000157106,15
ENSG00000157111,5
ENSG00000157181,11
ENSG00000157184,18
ENSG00000157193,19
ENSG00000157224,12
ENSG00000157306,10
ENSG00000157350,1
ENSG00000157379,4
ENSG00000157399,4
ENSG00000157426,3
ENSG00000157429,2
ENSG00000157456,9
ENSG00000157470,19
ENSG00000157502,10
ENSG00000157538,6
ENSG00000157557,2
ENSG00000157593,19
ENSG00000157601,4
ENSG00000157613,10
ENSG00000157617,1
ENSG00000157654,1
ENSG00000157693,16
ENSG00000157734,10
ENSG00000157741,3
ENSG00000157764,12
ENSG00000157778,7
ENSG00000157796,18
ENSG00000157800,16
ENSG00000157870,19
ENSG00000157954,3
ENSG00000158022,3
ENSG00000158042,7
ENSG00000158050,1
ENSG00000158055,2
ENSG00000158079,6
ENSG00000158106,10
ENSG00000158109,10
ENSG00000158122,3
ENSG00000158158,18
ENSG00000158163,6
ENSG00000158195,3
ENSG00000158201,8
ENSG00000158286,8
ENSG00000158290,12
ENSG00000158292,10
ENSG00000158301,10
ENSG00000158321,16
ENSG00000158373,12
ENSG00000158402,9
ENSG00000158417,15
ENSG00000158423,3
ENSG00000158467,20
ENSG00000158480,5
ENSG00000158483,16
ENSG00000158486,12
ENSG00000158516,10
ENSG00000158615,10
ENSG00000158636,2
ENSG00000158691,11
ENSG00000158710,15
ENSG00000158715,1
ENSG00000158747,16
ENSG00000158786,20
ENSG00000158792,1
ENSG00000158813,13
ENSG00000158825,8
ENSG00000158828,18
ENSG00000158882,11
ENSG00000158966,16
ENSG00000159082,12
ENSG00000159131,16
ENSG00000159147,16
ENSG00000159166,7
ENSG00000159176,16
ENSG00000159184,12
ENSG00000159199,11
ENSG00000159200,7
ENSG00000159210,11
ENSG00000159214,18
ENSG00000159216,15
ENSG00000159228,19
ENSG00000159259,16
ENSG00000159267,16
ENSG00000159399,7
ENSG00000159403,4
ENSG00000159423,6
ENSG00000159433,13
ENSG00000159479,14
ENSG00000159588,12
ENSG00000159592,3
ENSG00000159596,9
ENSG00000159714,12
ENSG00000159720,5
ENSG00000159733,8
ENSG00000159753,14
ENSG00000159788,10
ENSG00000159792,3
ENSG00000159840,7
ENSG00000159842,19
ENSG00000159871,5
ENSG00000159873,3
ENSG00000159884,19
ENSG00000159885,3
ENSG00000159899,8
ENSG00000159915,4
ENSG00000159921,1
ENSG00000160014,20
ENSG00000160050,17
ENSG00000160051,16
ENSG00000160058,18
ENSG00000160072,15
ENSG00000160094,3
ENSG00000160111,18
ENSG00000160124,15
ENSG00000160145,15
ENSG00000160172,6
ENSG00000160182,9
ENSG00000160183,10
ENSG00000160193,15
ENSG00000160200,10
ENSG00000160207,19
ENSG00000160208,7
ENSG00000160209,6
ENSG00000160211,17
ENSG00000160214,7
ENSG00000160226,10
ENSG00000160233,8
ENSG00000160256,7
ENSG00000160285,8
ENSG00000160293,16
ENSG00000160298,3
ENSG00000160323,10
ENSG00000160325,4
ENSG00000160345,12
ENSG00000160360,1
ENSG00000160392,15
ENSG00000160408,4
ENSG00000160439,19
ENSG00000160445,18
ENSG00000160447,8
ENSG00000160460,18
ENSG00000160469,8
ENSG00000160471,11
ENSG00000160563,15
ENSG00000160570,2
ENSG00000160588,2
ENSG00000160606,7
ENSG00000160688,7
ENSG00000160695,12
ENSG00000160703,8
ENSG00000160712,3
ENSG00000160746,6
ENSG00000160752,18
ENSG00000160753,16
ENSG00000160766,3
ENSG00000160781,4
ENSG00000160796,16
ENSG00000160818,7
ENSG00000160867,8
ENSG00000160877,15
ENSG00000160888,1
ENSG00000160932,10
ENSG00000160949,16
ENSG00000160953,1
ENSG00000160957,16
ENSG00000160961,8
ENSG00000160991,8
ENSG00000161011,3
ENSG00000161013,10
ENSG00000161048,4
ENSG00000161091,16
ENSG00000161243,9
ENSG00000161265,6
ENSG00000161277,4
ENSG00000161298,12
ENSG00000161381,20
ENSG00000161395,10
ENSG00000161405,19
ENSG00000161509,20
ENSG00000161513,9
ENSG00000161544,19
ENSG00000161547,16
ENSG00000161551,7
ENSG00000161558,4
ENSG00000161638,20
ENSG00000161642,9
ENSG00000161647,19
ENSG00000161682,4
ENSG00000161692,9
ENSG00000161791,19
ENSG00000161813,19
ENSG00000161888,2
ENSG00000161912,20
ENSG00000161921,19
ENSG00000161939,2
ENSG00000161955,8
ENSG00000161956,7
ENSG00000161958,20
ENSG00000161960,15
ENSG00000161980,7
ENSG00000161981,11
ENSG00000161996,13
ENSG00000162004,6
ENSG00000162032,3
ENSG00000162062,15
ENSG00000162065,1
ENSG00000162066,3
ENSG00000162069,8
ENSG00000162073,16
ENSG00000162104,8
ENSG00000162105,10
ENSG00000162139,11
ENSG00000162174,11
ENSG00000162191,12
ENSG00000162194,18
ENSG00000162222,12
ENSG00000162300,12
ENSG00000162302,15
ENSG00000162337,10
ENSG00000162366,10
ENSG00000162377,7
ENSG00000162390,10
ENSG00000162407,13
ENSG00000162415,12
ENSG00000162430,10
ENSG00000162433,16
ENSG00000162434,12
ENSG00000162437,6
ENSG00000162458,1
ENSG00000162461,18
ENSG00000162496,3
ENSG00000162510,6
ENSG00000162512,6
ENSG00000162520,20
ENSG00000162521,6
ENSG00000162542,8
ENSG00000162572,20
ENSG00000162591,8
ENSG00000162600,20
ENSG00000162607,16
ENSG00000162616,12
ENSG00000162636,4
ENSG00000162733,16
ENSG00000162734,16
ENSG00000162738,18
ENSG00000162755,4
ENSG00000162769,10
ENSG00000162814,18
ENSG00000162819,12
ENSG00000162836,18
ENSG00000162849,16
ENSG00000162852,8
ENSG00000162878,10
ENSG00000162924,2
ENSG00000162927,12
ENSG00000162929,19
ENSG00000162946,10
ENSG00000162976,10
ENSG00000162980,7
ENSG00000162981,5
ENSG00000162997,9
ENSG00000162999,12
ENSG00000163001,20
ENSG00000163002,15
ENSG00000163006,15
ENSG00000163029,16
ENSG00000163032,8
ENSG00000163041,4
ENSG00000163050,3
ENSG00000163069,10
ENSG00000163072,11
ENSG00000163082,8
ENSG00000163093,2
ENSG00000163121,4
ENSG00000163131,8
ENSG00000163141,18
ENSG00000163155,3
ENSG00000163156,11
ENSG00000163166,7
ENSG00000163170,11
ENSG00000163191,15
ENSG00000163216,11
ENSG00000163220,11
ENSG00000163249,19
ENSG00000163251,6
ENSG00000163283,4
ENSG00000163286,4
ENSG00000163293,19
ENSG00000163295,10
ENSG00000163322,18
ENSG00000163328,17
ENSG00000163346,4
ENSG00000163376,7
ENSG00000163406,12
ENSG00000163428,16
ENSG00000163435,12
ENSG00000163468,15
ENSG00000163481,14
ENSG00000163485,7
ENSG00000163491,11
ENSG00000163492,3
ENSG00000163501,7
ENSG00000163507,11
ENSG00000163512,10
ENSG00000163513,19
ENSG00000163516,3
ENSG00000163521,18
ENSG00000163528,19
ENSG00000163535,9
ENSG00000163536,12
ENSG00000163545,3
ENSG00000163565,4
ENSG00000163584,15
ENSG00000163590,9
ENSG00000163597,15
ENSG00000163605,5
ENSG00000163617,8
ENSG00000163629,8
ENSG00000163630,6
ENSG00000163637,7
ENSG00000163644,3
ENSG00000163655,15
ENSG00000163659,2
ENSG00000163681,11
ENSG00000163683,3
ENSG00000163684,11
ENSG00000163701,8
ENSG00000163702,18
ENSG00000163703,8
ENSG00000163704,18
ENSG00000163714,15
ENSG00000163734,4
ENSG00000163755,8
