"gene_name","Condition","Drug","Time","logFC","adj.P.Val"
"ODF2","PI5Z_24h","PI5Z","24h",-1.10549092391638,5.38676446301625e-20
"OGDHL","PI5Z_8h","PI5Z","8h",1.17312163226403,5.58753961651157e-06
"OGFOD1","PI5Z_8h","PI5Z","8h",-1.12713076858961,1.13100278774218e-16
"OLAH","PI5Z_24h","PI5Z","24h",-2.4302564614447,0.00802817440473801
"OPRD1","PI5Z_24h","PI5Z","24h",-1.0801908624162,0.030154694102388
"OR5BA1P","PI5Z_24h","PI5Z","24h",-1.06735547924994,0.011534215353915
"ORC1","PI5Z_24h","PI5Z","24h",1.20294171041927,3.46741473860245e-07
"ORC6","PI5Z_8h","PI5Z","8h",-1.03811594952036,2.7912844650941e-11
"OSCP1","PI5Z_8h","PI5Z","8h",1.27561054973694,2.52472201805907e-11
"P2RY11","PI5Z_4h","PI5Z","4h",-1.08883084585568,2.89937900574148e-06
"PA2G4","PI5Z_8h","PI5Z","8h",-1.10939771756067,1.42235910105596e-17
"PABIR3","PI5Z_4h","PI5Z","4h",1.12198547016349,1.09863319513204e-06
"PALM2AKAP2","PI5Z_24h","PI5Z","24h",1.12866607055436,6.93896342210779e-07
"PAN2","PI5Z_8h","PI5Z","8h",1.22352002879414,1.55848287194134e-15
"PAPLN","PI5Z_24h","PI5Z","24h",1.78056638626472,1.76632915496714e-15
"PARP14","PI5Z_8h","PI5Z","8h",1.03893665771674,2.74997513511971e-16
"PBX1","PI5Z_4h","PI5Z","4h",1.11314252650123,4.51513440788673e-11
"PBX1","PI5Z_8h","PI5Z","8h",1.46769653590766,3.65955118299892e-17
"PCAT1","PI5Z_24h","PI5Z","24h",-1.8621594038947,0.000107894742458801
"PCBP4","PI5Z_8h","PI5Z","8h",-1.0713658076522,1.61890830483455e-16
"PCDHB16","PI5Z_4h","PI5Z","4h",1.11067960884565,0.0129609164258081
"PCDHB3","PI5Z_4h","PI5Z","4h",1.36226097238758,0.0187329683248179
"PCDHGA9","PI5Z_8h","PI5Z","8h",1.90142083392528,0.023394102410169
"PCDHGB2","PI5Z_24h","PI5Z","24h",1.20335903393584,0.0162173131157809
"PCDHGB3","PI5Z_8h","PI5Z","8h",1.80847450836598,0.0201719168213884
"PCSK4","PI5Z_8h","PI5Z","8h",1.20379165681558,1.34995280025198e-06
"PCSK6","PI5Z_24h","PI5Z","24h",1.00589494521874,2.61910779912146e-24
"PCYT2","PI5Z_24h","PI5Z","24h",1.14277514228761,2.80919917530338e-11
"PDCD11","PI5Z_8h","PI5Z","8h",-1.01855507218146,4.71973717377947e-17
"PDCL3","PI5Z_8h","PI5Z","8h",-1.08525000964034,2.1309394229137e-13
"PDF","PI5Z_8h","PI5Z","8h",-1.2900188292664,4.03179010241981e-11
"PDP1","PI5Z_8h","PI5Z","8h",1.12829563825497,1.6053292421984e-15
"PDSS1","PI5Z_8h","PI5Z","8h",-1.18669841730254,1.74147525871787e-13
"PEA15","PI5Z_8h","PI5Z","8h",-1.03515777780931,8.50679818098171e-14
"PER1","PI5Z_24h","PI5Z","24h",-1.2300970389112,0.00273253948432312
"PEX11G","PI5Z_4h","PI5Z","4h",2.46006125027402,0.00754102243832218
"PEX11G","PI5Z_8h","PI5Z","8h",1.71628554314102,0.00923373494561004
"PFDN2","PI5Z_24h","PI5Z","24h",-1.33323779266911,4.24031522414252e-19
"PGAM5","PI5Z_8h","PI5Z","8h",-1.15239388364849,4.16477330547581e-16
"PGAP3","PI5Z_24h","PI5Z","24h",1.02934067687403,4.22925130645199e-12
"PGM1","PI5Z_24h","PI5Z","24h",1.09143446435693,4.32801806131055e-11
"PHF7","PI5Z_8h","PI5Z","8h",1.20776414812736,8.10851321736947e-09
"PHLDA2","PI5Z_1h","PI5Z","1h",-1.0984769586054,7.45302149559853e-08
"PHLDA2","PI5Z_2h","PI5Z","2h",-1.8651961992462,5.60168192636093e-14
"PHLDA2","PI5Z_4h","PI5Z","4h",-2.11121160712316,2.25325894547848e-16
"PHLDA2","PI5Z_8h","PI5Z","8h",-1.66432914936323,1.56265881713984e-14
"PI3","PI5Z_24h","PI5Z","24h",2.11187712920995,6.26292108524059e-09
"PI4K2B","PI5Z_24h","PI5Z","24h",1.22188974957501,6.38738818033855e-16
"PIGV","PI5Z_8h","PI5Z","8h",1.03929443935264,7.87597679797438e-12
"PIGZ","PI5Z_8h","PI5Z","8h",1.65057382011045,9.79615410944223e-05
"PINCR","PI5Z_24h","PI5Z","24h",-1.42839577841296,6.58441518712915e-05
"PITPNC1","PI5Z_8h","PI5Z","8h",1.0182208889262,6.59802286788065e-09
"PIWIL4","PI5Z_24h","PI5Z","24h",1.20503572503108,1.15636745015382e-10
"PKD1L2","PI5Z_2h","PI5Z","2h",1.12186015018433,0.00228425556904233
"PKD1L2","PI5Z_4h","PI5Z","4h",1.61284695655185,7.31467771457513e-08
"PKD1L2","PI5Z_8h","PI5Z","8h",2.03040390752705,6.96590764014784e-12
"PKD1L2","PI5Z_24h","PI5Z","24h",1.23190608796819,0.000121576616137199
"PKDCC","PI5Z_24h","PI5Z","24h",1.26915148525004,1.41177257833146e-15
"PLA2G2A","PI5Z_24h","PI5Z","24h",1.02477342792062,7.41279757914113e-08
"PLA2G4C","PI5Z_8h","PI5Z","8h",1.22036849981497,6.27441656285384e-06
"PLA2R1","PI5Z_24h","PI5Z","24h",1.44356031354071,7.67748204595764e-09
"PLAG1","PI5Z_2h","PI5Z","2h",1.31425557356022,2.02931798731106e-12
"PLAG1","PI5Z_4h","PI5Z","4h",1.51238503185376,5.94736975147866e-16
"PLCXD2","PI5Z_24h","PI5Z","24h",-1.05218984595556,4.19020559425893e-08
"PLD5P1","PI5Z_4h","PI5Z","4h",1.04070212463575,0.00715519190125949
"PLEKHA5","PI5Z_4h","PI5Z","4h",1.10473881598526,1.67558160404003e-17
"PLEKHB1","PI5Z_24h","PI5Z","24h",1.19447359485409,5.31172061377025e-11
"PLEKHG1","PI5Z_8h","PI5Z","8h",-1.07413012624203,1.46339029522322e-10
"PLPP3","PI5Z_24h","PI5Z","24h",1.07003806377889,2.75717677582864e-11
"PMF1-BGLAP","PI5Z_8h","PI5Z","8h",-1.06405736609822,0.0439534226488763
"PNP","PI5Z_4h","PI5Z","4h",-1.45237325381717,4.13241733472208e-15
"PNPLA7","PI5Z_8h","PI5Z","8h",1.30667254135272,2.11502292758231e-06
"PNPT1","PI5Z_8h","PI5Z","8h",-1.13802169690757,1.42235910105596e-17
"POLE3","PI5Z_8h","PI5Z","8h",-1.11430432975205,3.80322137083625e-16
"POLN","PI5Z_8h","PI5Z","8h",1.18316463782799,0.00296805519733203
"POLN","PI5Z_24h","PI5Z","24h",1.04394128460526,0.0281196429569487
"POLR1B","PI5Z_4h","PI5Z","4h",-1.17090319553756,2.36736077293544e-16
"POLR1B","PI5Z_8h","PI5Z","8h",-1.25428561222632,4.1924652194716e-18
"POLR2J3","PI5Z_24h","PI5Z","24h",1.08732184368902,4.97717691446553e-08
"POLR2J4","PI5Z_8h","PI5Z","8h",1.60816666742461,0.0149106524998352
"POLR3E","PI5Z_8h","PI5Z","8h",-1.065431675909,3.13297282672908e-19
"POM121B","PI5Z_24h","PI5Z","24h",4.58566137362482,0.0377932965420033
"POP1","PI5Z_4h","PI5Z","4h",-1.10090715891272,4.54719507417292e-10
"POU5F1","PI5Z_24h","PI5Z","24h",1.12775839925176,0.00361985148491482
"PPFIA4","PI5Z_24h","PI5Z","24h",1.06920166828622,0.00056252260061028
"PPFIBP2","PI5Z_4h","PI5Z","4h",1.369395853787,1.27926095001294e-16
"PPFIBP2","PI5Z_8h","PI5Z","8h",1.05799408889501,5.00356359252449e-14
"PPIF","PI5Z_4h","PI5Z","4h",-1.0331497093444,1.38849670865102e-13
"PPM1N","PI5Z_24h","PI5Z","24h",1.16838301080284,1.69237301033624e-07
"PPOX","PI5Z_8h","PI5Z","8h",1.00992127825116,2.16077127541583e-09
"PPP1R14BP3","PI5Z_8h","PI5Z","8h",-1.10068109535403,9.24126079457524e-10
"PPP1R26-AS1","PI5Z_8h","PI5Z","8h",1.27832384248411,1.25838474198909e-11
"PPT2-EGFL8","PI5Z_4h","PI5Z","4h",1.82089282581082,0.0183196695676466
"PRAP1","PI5Z_24h","PI5Z","24h",2.42186020007767,0.0317528136905137
"PRB3","PI5Z_8h","PI5Z","8h",-1.05113522013776,0.0297464604922696
"PRDX2","PI5Z_24h","PI5Z","24h",1.28292138317953,6.0721786586334e-16
"PREX1","PI5Z_4h","PI5Z","4h",1.07072013056517,0.00645770799805417
"PRKCH","PI5Z_8h","PI5Z","8h",1.62224584786448,0.000426888918076423
"PRKG2","PI5Z_24h","PI5Z","24h",-1.36456136291286,0.000111722771177475
"PRMT7","PI5Z_24h","PI5Z","24h",1.09101073653233,8.40947274093277e-14
"PROCA1","PI5Z_4h","PI5Z","4h",1.14980358725668,0.00144005516195695
"PROCA1","PI5Z_8h","PI5Z","8h",1.25814171824863,1.88933849325916e-05
"PRORSD1P","PI5Z_2h","PI5Z","2h",1.06218933820526,0.0496507234759275
"PROSER1","PI5Z_24h","PI5Z","24h",-1.01152301352433,9.64894254435972e-19
"PRR19","PI5Z_24h","PI5Z","24h",1.49783179970353,7.83993505292482e-08
"PRR5","PI5Z_4h","PI5Z","4h",1.05047373818816,1.68933022631836e-14
"PRR5","PI5Z_8h","PI5Z","8h",1.18474233277635,2.31651698893024e-17
"PSMB10","PI5Z_24h","PI5Z","24h",1.03901392816499,1.2185662625305e-13
"PSMB8-AS1","PI5Z_4h","PI5Z","4h",1.20273205810282,1.91549363068854e-06
"PSMB8-AS1","PI5Z_8h","PI5Z","8h",1.41949756847132,3.68933996380669e-09
"PTCHD4","PI5Z_24h","PI5Z","24h",-1.21761774903643,0.00930419071165086
"PTOV1","PI5Z_24h","PI5Z","24h",1.19309441231289,2.40283082077189e-15
"PTPDC1","PI5Z_24h","PI5Z","24h",-1.03206098543906,2.06891620660026e-09
"PTPN12","PI5Z_24h","PI5Z","24h",-1.3007268776708,1.76130135237415e-18
"PTPN22","PI5Z_8h","PI5Z","8h",1.48693547414175,0.00105012434111618
"PTRH2","PI5Z_4h","PI5Z","4h",-1.14191760284533,8.14234170439996e-13
"PUS1","PI5Z_4h","PI5Z","4h",-1.05790079914391,4.09073337560947e-13
"PUS1","PI5Z_8h","PI5Z","8h",-1.25486039770282,4.13002653845915e-16
"PUS7","PI5Z_8h","PI5Z","8h",-1.42549919722314,9.21350857248028e-17
"PVR","PI5Z_4h","PI5Z","4h",-1.18522909040839,2.09937504568255e-14
"PVR","PI5Z_8h","PI5Z","8h",-1.06313744167677,4.12945088507171e-13
"PWWP3B","PI5Z_24h","PI5Z","24h",1.16213201251994,0.000659108308409376
"PYCR3","PI5Z_8h","PI5Z","8h",-1.02450307365252,1.22899160125803e-09
"R3HDM2","PI5Z_8h","PI5Z","8h",1.00104654111368,1.92311901688665e-07
"RAB27B","PI5Z_4h","PI5Z","4h",1.04519806216338,9.651974073518e-14
"RAB40B","PI5Z_8h","PI5Z","8h",1.16670097788788,1.14259723392727e-14
"RAB7B","PI5Z_8h","PI5Z","8h",-1.28498077851075,4.59357784777468e-05
"RAB9B","PI5Z_8h","PI5Z","8h",-2.28899085147138,0.00324431563346672
"RAD51-AS1","PI5Z_8h","PI5Z","8h",1.42690942076225,1.50558144242535e-09
"RANBP1","PI5Z_8h","PI5Z","8h",-1.05195204485904,3.2204331969513e-16
"RAP2C-AS1","PI5Z_8h","PI5Z","8h",1.13557791976428,0.00236871209914015
"RAPGEF3","PI5Z_24h","PI5Z","24h",-1.30314001895865,1.47832218002017e-06
"RARA","PI5Z_4h","PI5Z","4h",-1.00944081275281,1.76153048727778e-10
"RASA4B","PI5Z_8h","PI5Z","8h",1.63770181510608,0.00106901368967642
"RASGEF1B","PI5Z_2h","PI5Z","2h",1.08772012410169,1.4722423300856e-10
"RASGRP3","PI5Z_24h","PI5Z","24h",-1.92228163612021,1.55799605020744e-18
"RASSF9","PI5Z_24h","PI5Z","24h",-1.17613555139086,0.00883384250573065
"RBBP4P1","PI5Z_24h","PI5Z","24h",1.2104128629957,0.00291333299254021
"RBFADN","PI5Z_8h","PI5Z","8h",1.0190168069604,0.0286106532641154
"RBKS","PI5Z_8h","PI5Z","8h",1.0131925665991,0.00146803175845144
"RBM12","PI5Z_4h","PI5Z","4h",-1.0577197496797,1.88542701526841e-12
"RBM43","PI5Z_4h","PI5Z","4h",1.12336648936925,3.54877346545292e-06
"RCL1","PI5Z_8h","PI5Z","8h",-1.08306812818501,5.36291991689328e-14
"RENO1","PI5Z_24h","PI5Z","24h",1.04287477065802,0.00056798405940417
"RFX3","PI5Z_4h","PI5Z","4h",1.14875092973764,6.22167122294831e-07
"RGL1","PI5Z_24h","PI5Z","24h",-1.17735310207633,1.84017897739362e-05
"RGPD1","PI5Z_2h","PI5Z","2h",-1.24073468970078,0.0391733930716638
"RGS5","PI5Z_24h","PI5Z","24h",-1.48076837584416,0.000687597432060556
"RHEBP2","PI5Z_4h","PI5Z","4h",3.00138077391562,0.0165057719747819
"RHOU","PI5Z_4h","PI5Z","4h",1.41550760266252,8.61937636731849e-10
"RIBC1","PI5Z_4h","PI5Z","4h",1.00872312188267,0.0316246036448348
"RIBC1","PI5Z_8h","PI5Z","8h",1.18089508774989,0.0068829020659563
"RIOX2","PI5Z_8h","PI5Z","8h",-1.22582098401706,8.30655696446626e-16
"RMI2","PI5Z_4h","PI5Z","4h",1.03888024272813,9.52656755065892e-11
"RMI2","PI5Z_24h","PI5Z","24h",1.00836871473697,3.34305723485065e-11
"RNASE10","PI5Z_24h","PI5Z","24h",-1.03916451292431,0.000140206988034766
"RNF103","PI5Z_4h","PI5Z","4h",1.03051657044796,4.48491322462154e-13
"RNF122","PI5Z_4h","PI5Z","4h",1.3437857177892,2.83171092430259e-06
"RNF213-AS1","PI5Z_8h","PI5Z","8h",1.10198014375326,0.00246481413690403
"RNF41","PI5Z_24h","PI5Z","24h",-1.05975391716614,4.36106865852718e-11
"ROM1","PI5Z_24h","PI5Z","24h",-1.31026063817937,0.0158129982725353
"RPA2","PI5Z_24h","PI5Z","24h",1.01071822516336,1.7570669698363e-12
"RPL7P32","PI5Z_4h","PI5Z","4h",3.17978862473161,0.0349755951970062
"RPP40","PI5Z_8h","PI5Z","8h",-1.22928333674205,6.16112118586825e-13
"RRP15","PI5Z_8h","PI5Z","8h",-1.47643975581591,1.79882766160603e-19
"RRP9","PI5Z_8h","PI5Z","8h",-1.24800581819876,8.20657984000977e-17
"RUNX2","PI5Z_4h","PI5Z","4h",1.00693094658212,0.0204064585748488
"RUNX2","PI5Z_24h","PI5Z","24h",1.49544272527007,0.00189874240245482
"RWDD4P2","PI5Z_8h","PI5Z","8h",4.35649989688414,0.04270401736349
"RYR3","PI5Z_8h","PI5Z","8h",1.52886353419916,0.0270059917102231
"S100A10","PI5Z_24h","PI5Z","24h",1.11306789067004,8.79287891681385e-14
"S100A9","PI5Z_24h","PI5Z","24h",-2.96643493707971,0.00711400951863329
"S1PR3","PI5Z_4h","PI5Z","4h",-1.61981754182895,3.63683922581908e-06
"S1PR3","PI5Z_8h","PI5Z","8h",-1.4707339914492,2.71475028147612e-06
"S1PR3","PI5Z_24h","PI5Z","24h",1.06484172637361,0.00125305824162057
"SARS1","PI5Z_24h","PI5Z","24h",-1.12649042908115,5.4862304688252e-08
"SBF2-AS1","PI5Z_4h","PI5Z","4h",1.00704945996087,8.58590515962921e-06
"SBNO1-AS1","PI5Z_4h","PI5Z","4h",1.67329004985778,4.9319574338554e-05
"SCAND2P","PI5Z_24h","PI5Z","24h",-1.1665868993429,3.3871904995624e-08
"SCGB2B2","PI5Z_8h","PI5Z","8h",1.60263613879921,0.000258562703429736
"SCX","PI5Z_8h","PI5Z","8h",1.10267201723654,0.000199988980139318
"SCX","PI5Z_24h","PI5Z","24h",1.29932836001669,4.87148919962675e-05
"SCYL2","PI5Z_24h","PI5Z","24h",-1.05427982303048,3.76047619165031e-17
"SDC1","PI5Z_8h","PI5Z","8h",-1.23756120569049,3.42890422145394e-18
"SDC3","PI5Z_24h","PI5Z","24h",1.06868847141591,3.48223463047168e-15
"SDF2L1","PI5Z_24h","PI5Z","24h",1.29428624768206,1.01170569592917e-07
"SDHAF4","PI5Z_8h","PI5Z","8h",1.12610553903518,2.43240627877825e-09
"SEMA3F","PI5Z_24h","PI5Z","24h",1.15566522011108,1.11521042353932e-09
"SEMA5A","PI5Z_24h","PI5Z","24h",1.2839255698556,1.72042114467007e-11
"SENP3-EIF4A1","PI5Z_8h","PI5Z","8h",-1.33701488103609,0.00371720390966332
"SENP8","PI5Z_4h","PI5Z","4h",1.50441692862392,4.26402728878953e-09
"SERINC5","PI5Z_4h","PI5Z","4h",1.00998469512452,2.35595664065872e-19
"SERINC5","PI5Z_8h","PI5Z","8h",1.08628584418346,6.68854968170658e-21
"SERPIND1","PI5Z_8h","PI5Z","8h",-1.40814202972708,0.019566283622203
"SERPING1","PI5Z_24h","PI5Z","24h",1.12972887252093,3.97381380674989e-06
"SERPINI1","PI5Z_8h","PI5Z","8h",1.07620123242653,0.00365844506920718
"SESTD1","PI5Z_24h","PI5Z","24h",1.1614959568307,5.91402029228419e-14
"SETBP1","PI5Z_4h","PI5Z","4h",1.1873085728524,0.00347707693591738
"SETBP1","PI5Z_24h","PI5Z","24h",-1.35984656331805,0.00234833156826515
"SFT2D3","PI5Z_4h","PI5Z","4h",1.03227194578866,1.4001268282774e-10
"SGCB","PI5Z_24h","PI5Z","24h",1.0059295513005,6.77103332122154e-17
"SGK1","PI5Z_8h","PI5Z","8h",-1.27930043435197,1.42680668676071e-10
"SH2B3","PI5Z_24h","PI5Z","24h",-1.28891086853484,0.000142023298175887
"SH2D2A","PI5Z_24h","PI5Z","24h",-1.30608521142363,3.08592133470172e-07
"SH2D5","PI5Z_24h","PI5Z","24h",1.36667265615257,9.07942909138678e-07
"SH3BP5-AS1","PI5Z_8h","PI5Z","8h",1.05504746156418,0.000884931165571956
"SH3GL1P1","PI5Z_4h","PI5Z","4h",1.08261657321307,0.0365525049642465
"SH3GL1P1","PI5Z_8h","PI5Z","8h",1.53710771156923,0.0035180205531094
"SHD","PI5Z_4h","PI5Z","4h",-1.02184515768502,0.0492111475285876
"SHISA9","PI5Z_4h","PI5Z","4h",1.55527342256595,0.0443341359051469
"SHLD2P3","PI5Z_4h","PI5Z","4h",4.39966855654927,0.0135355914008835
"SIRT4","PI5Z_4h","PI5Z","4h",1.03198507941556,0.0293987898183097
"SLC17A5","PI5Z_24h","PI5Z","24h",1.29825904995179,1.98665521661687e-15
"SLC17A7","PI5Z_8h","PI5Z","8h",1.39408616053553,8.75124246668833e-07
"SLC19A1","PI5Z_8h","PI5Z","8h",-1.22456197474103,9.33406792923654e-14
"SLC1A5","PI5Z_8h","PI5Z","8h",-1.56573479546729,8.15447414966972e-09
"SLC20A1","PI5Z_8h","PI5Z","8h",-1.08443115203499,1.88480595331964e-17
"SLC22A18","PI5Z_8h","PI5Z","8h",1.04147170758754,2.87928909896591e-10
"SLC22A20P","PI5Z_4h","PI5Z","4h",-1.16804029946873,0.0022527979892565
"SLC23A2","PI5Z_8h","PI5Z","8h",1.06035061599048,1.53431978661604e-19
"SLC25A15","PI5Z_4h","PI5Z","4h",-1.0526419183722,1.66411150974377e-13
"SLC25A15","PI5Z_8h","PI5Z","8h",-1.48584559646904,1.79882766160603e-19
"SLC25A19","PI5Z_8h","PI5Z","8h",-1.17326696303566,5.4363699728711e-10
"SLC25A22","PI5Z_8h","PI5Z","8h",-1.46664103650381,2.16941414496365e-17
"SLC25A29","PI5Z_24h","PI5Z","24h",1.27742928756049,3.20380662319816e-11
"SLC25A32","PI5Z_8h","PI5Z","8h",-1.54341283400058,1.79411464269037e-06
"SLC26A6","PI5Z_24h","PI5Z","24h",1.0892261523135,1.46433023186982e-09
"SLC29A1","PI5Z_8h","PI5Z","8h",-1.44435322422503,1.15168005225333e-14
"SLC35F2","PI5Z_8h","PI5Z","8h",-1.057130872875,4.70125176563105e-18
"SLC44A2","PI5Z_24h","PI5Z","24h",1.02824321060127,3.95482060001389e-12
"SLC45A3","PI5Z_4h","PI5Z","4h",-1.01850976246004,2.13614849398766e-13
"SLC5A3","PI5Z_8h","PI5Z","8h",1.08724927208068,7.47596780039793e-08
"SLC7A1","PI5Z_8h","PI5Z","8h",-1.42487986198036,4.56135101733813e-07
"SLC7A1","PI5Z_24h","PI5Z","24h",-1.02038773077484,0.000123711237933652
"SLC8A1","PI5Z_4h","PI5Z","4h",1.07646417956613,0.00378409740052964
"SLC8A1","PI5Z_8h","PI5Z","8h",1.3186564344974,0.000418122496288752
"SLC9A2","PI5Z_4h","PI5Z","4h",-1.18945596270828,1.61607295228007e-09
"SLC9A2","PI5Z_8h","PI5Z","8h",-1.1863188508548,2.43497177531906e-10
"SLCO1B3-SLCO1B7","PI5Z_24h","PI5Z","24h",-3.78532329736468,0.0134645084303655
"SLCO1B7","PI5Z_2h","PI5Z","2h",3.58025025755383,0.0299132018891081
"SLCO3A1","PI5Z_24h","PI5Z","24h",1.09213080121879,8.18362351394501e-15
"SLX1A-SULT1A3","PI5Z_4h","PI5Z","4h",-1.06850325919778,0.00485315073033129
"SMAD6","PI5Z_4h","PI5Z","4h",-1.21874561530478,2.64788723334776e-07
"SMAD6","PI5Z_8h","PI5Z","8h",-1.06582613759898,9.88143061959951e-08
"SMCHD1","PI5Z_8h","PI5Z","8h",-1.03153985154449,2.56262491253345e-10
"SMG1P5","PI5Z_24h","PI5Z","24h",-1.00165955725139,0.000411855357854655
"SMIM11B","PI5Z_8h","PI5Z","8h",-3.23570523824011,0.000537125579931668
"SMIM19","PI5Z_8h","PI5Z","8h",1.20948962892642,6.4090811528332e-08
"SMIM2-AS1","PI5Z_24h","PI5Z","24h",-1.09960737129263,0.000397018487295686
"SNHG12","PI5Z_8h","PI5Z","8h",-1.05147604289421,1.20905508542855e-08
"SORBS2","PI5Z_8h","PI5Z","8h",1.2877700158144,1.55575422446321e-09
"SORCS2","PI5Z_24h","PI5Z","24h",-1.78237909635656,7.08926002277475e-05
"SORL1","PI5Z_8h","PI5Z","8h",1.08806490656845,1.88480595331964e-17
"SPACA6","PI5Z_2h","PI5Z","2h",-1.23122378072402,7.3347003683488e-05
"SPATA17","PI5Z_24h","PI5Z","24h",1.36757362819801,7.72449709983983e-05
"SPATA2L","PI5Z_4h","PI5Z","4h",-1.27666686037152,2.64512858048004e-13
"SPATA7","PI5Z_4h","PI5Z","4h",1.03478422428844,1.4849586572179e-12
"SPNS3","PI5Z_8h","PI5Z","8h",1.03882288572271,0.0202662340870041
"SPP1","PI5Z_24h","PI5Z","24h",2.12431434102015,0.00137188567706487
"SPTLC2","PI5Z_8h","PI5Z","8h",1.15409892781331,1.38832965994444e-18
"SPTLC2","PI5Z_24h","PI5Z","24h",1.24668639763928,1.03168012419456e-19
"SRF","PI5Z_4h","PI5Z","4h",-1.24735274500424,3.78705069908696e-14
"SRFBP1","PI5Z_8h","PI5Z","8h",-1.0641828237949,6.74229038448038e-12
"SRGAP2B","PI5Z_24h","PI5Z","24h",-1.23588279109176,1.20509483326917e-12
"SRGAP2C","PI5Z_24h","PI5Z","24h",-1.03461320992728,6.88235485371888e-10
"SRM","PI5Z_8h","PI5Z","8h",-1.48285540505955,5.75149084089939e-18
"SRP14-AS1","PI5Z_8h","PI5Z","8h",1.51990381255141,4.11291190094012e-05
"SRPRB","PI5Z_8h","PI5Z","8h",-1.14764978724567,1.97430888788158e-17
"SRSF2","PI5Z_8h","PI5Z","8h",-1.02034070190315,2.14321586524218e-14
"SRSF7","PI5Z_4h","PI5Z","4h",-1.4314716746864,3.1951904823216e-14
"SRSF7","PI5Z_8h","PI5Z","8h",-1.29594144806171,2.15825591764767e-13
"SSPOP","PI5Z_24h","PI5Z","24h",1.478846936074,0.00219119778900763
"SSR4P1","PI5Z_4h","PI5Z","4h",1.21767667148357,4.83078440346428e-07
"SSR4P1","PI5Z_8h","PI5Z","8h",1.30356080943387,4.0129431815449e-09
"STARD5","PI5Z_4h","PI5Z","4h",1.09243922974184,0.000113171730069481
"STAT2","PI5Z_8h","PI5Z","8h",1.04054355944171,4.86495934020812e-14
"STEAP3","PI5Z_24h","PI5Z","24h",1.3726623813227,1.23869633180479e-14
"STK40","PI5Z_24h","PI5Z","24h",-1.10061735547643,2.11085049344926e-13
"STMN3","PI5Z_24h","PI5Z","24h",1.77877861170591,3.81877373137699e-11
"STXBP6","PI5Z_8h","PI5Z","8h",-1.25343627658962,1.07116966693091e-08
"SULT2B1","PI5Z_24h","PI5Z","24h",1.0325795772173,8.61073651322316e-05
"SYNE4","PI5Z_4h","PI5Z","4h",1.50956847622058,0.00647874871157466
"SYNGR1","PI5Z_24h","PI5Z","24h",1.32634434857062,3.4273085045856e-12
"SYTL2","PI5Z_24h","PI5Z","24h",1.3628295254756,2.01289139282518e-05
"SYTL3","PI5Z_24h","PI5Z","24h",-1.08658721602877,1.54273088779637e-08
"TAF1A-AS1","PI5Z_4h","PI5Z","4h",1.22090933162798,0.00252140929057609
"TANGO6","PI5Z_8h","PI5Z","8h",-1.09602774712075,1.51452062132254e-22
"TAPBP","PI5Z_24h","PI5Z","24h",1.26348780135768,4.41024067614706e-20
"TAPBPL","PI5Z_24h","PI5Z","24h",1.60373215060218,0.0132347294432651
"TAPT1-AS1","PI5Z_8h","PI5Z","8h",1.01190177858501,0.00998615751242956
"TARS1","PI5Z_8h","PI5Z","8h",-1.01465444963867,1.20679741994262e-06
"TAS2R14","PI5Z_8h","PI5Z","8h",-1.09885526813811,0.0488906090714354
"TAS2R14","PI5Z_24h","PI5Z","24h",-1.1120260981269,0.017182782655227
"TBC1D17","PI5Z_4h","PI5Z","4h",1.13301091555236,4.00883356292463e-15
"TBC1D17","PI5Z_8h","PI5Z","8h",1.22483331260522,1.88480595331964e-17
"TBC1D29P","PI5Z_8h","PI5Z","8h",1.10736663810828,0.00704547316327306
"TBC1D3B","PI5Z_8h","PI5Z","8h",1.27368148943929,1.44707721539795e-07
"TBC1D4","PI5Z_8h","PI5Z","8h",1.22057868020202,3.8577513023244e-17
"TBC1D9","PI5Z_4h","PI5Z","4h",1.05415169744414,0.000537161819629024
"TBX19","PI5Z_8h","PI5Z","8h",1.08920742547226,1.97963708942064e-06
"TCEANC","PI5Z_4h","PI5Z","4h",1.16476721008861,0.00119904386490674
"TCF12","PI5Z_24h","PI5Z","24h",-1.02444689156546,3.50065133144325e-10
"TCOF1","PI5Z_8h","PI5Z","8h",-1.02535782448706,5.07538484942394e-15
"TEC","PI5Z_4h","PI5Z","4h",1.03978556678514,2.35593725876949e-07
"TEF","PI5Z_24h","PI5Z","24h",-1.01186022445419,3.50417700474947e-05
"TEX19","PI5Z_4h","PI5Z","4h",1.59312149507832,7.17604947432067e-11
"TFAP2A-AS1","PI5Z_4h","PI5Z","4h",1.21779175192673,0.0202592716083737
"TFDP2","PI5Z_4h","PI5Z","4h",1.09552856816583,1.68586542327521e-14
"TFDP2","PI5Z_8h","PI5Z","8h",1.02815652798769,1.89606267258277e-14
"THAP2","PI5Z_24h","PI5Z","24h",-1.18150950261038,1.60766285419987e-06
"TIAF1","PI5Z_8h","PI5Z","8h",1.21620073348772,0.000383006048263418
"TIMM23B","PI5Z_8h","PI5Z","8h",-1.08121972171344,1.16541016233234e-07
"TIMP2","PI5Z_24h","PI5Z","24h",1.29886602885384,1.56009512989877e-17
"TLCD3A","PI5Z_4h","PI5Z","4h",-1.1593016568439,3.06923511890838e-13
"TLR5","PI5Z_4h","PI5Z","4h",2.2225911936865,0.00114394167029238
"TLR5","PI5Z_8h","PI5Z","8h",1.56052740582405,0.00287580571975326
